 obs_wave   obs_eint  obs_pint
 769.9492  6.4542e-01   133.91
 769.9532  4.8211e-01   100.03
 769.9573  3.6574e-01    75.88
 769.9614  1.4973e-01    31.07
 769.9654  9.8399e-02    20.42
 769.9695  7.2977e-02    15.14
 769.9736  8.2940e-02    17.21
 769.9776  1.0199e-01    21.16
 769.9817  1.4717e-01    30.54
 769.9858  3.5002e-01    72.63
 769.9898  4.8765e-01   101.18
 769.9939  5.5902e-01   115.99
 769.9980  5.3776e-01   111.58
 770.0020  4.3949e-01    91.19
 770.0061  2.7822e-01    57.73
 770.0101  1.3622e-01    28.26
 770.0142  8.2805e-02    17.18
 770.0183  7.7366e-02    16.05
 770.0223  1.0145e-01    21.05
 770.0264  9.7523e-02    20.24
 770.0305  9.2762e-02    19.25
 770.0345  9.3032e-02    19.30
 770.0386  9.1368e-02    18.96
 770.0427  7.7779e-02    16.14
 770.0467  7.6384e-02    15.85
 770.0508  7.4816e-02    15.52
 770.0548  6.9271e-02    14.37
 770.0589  6.5768e-02    13.65
 770.0630  6.7810e-02    14.07
 770.0670  6.8770e-02    14.27
 770.0711  6.9948e-02    14.52
 770.0752  6.9448e-02    14.41
 770.0792  6.8692e-02    14.25
 770.0833  6.9924e-02    14.51
 770.0874  7.4965e-02    15.56
 770.0914  8.5132e-02    17.67
 770.0955  9.6328e-02    19.99
 770.0996  1.0360e-01    21.50
 770.1036  1.5715e-01    32.61
 770.1077  1.5785e-01    32.76
 770.1117  1.4847e-01    30.81
 770.1158  1.2812e-01    26.59
 770.1199  1.1374e-01    23.60
 770.1239  7.7392e-02    16.06
 770.1280  7.1572e-02    14.85
 770.1321  6.8325e-02    14.18
 770.1361  7.2046e-02    14.95
 770.1402  7.5239e-02    15.61
 770.1443  7.3023e-02    15.15
 770.1483  7.0365e-02    14.60
 770.1524  6.2458e-02    12.96
 770.1564  6.5158e-02    13.52
 770.1605  6.6068e-02    13.71
 770.1646  7.4612e-02    15.48
 770.1686  7.5399e-02    15.65
 770.1727  6.6279e-02    13.76
 770.1768  7.1384e-02    14.82
 770.1808  7.8267e-02    16.24
 770.1849  7.0484e-02    14.63
 770.1890  6.8592e-02    14.24
 770.1930  7.1308e-02    14.80
 770.1971  7.2850e-02    15.12
 770.2012  7.5999e-02    15.77
 770.2052  6.9054e-02    14.33
 770.2093  6.8947e-02    14.31
 770.2133  1.0406e-01    21.60
 770.2174  1.1662e-01    24.21
 770.2215  1.3604e-01    28.24
 770.2255  1.3625e-01    28.28
 770.2296  1.3471e-01    27.96
 770.2337  1.0272e-01    21.32
 770.2377  9.3697e-02    19.45
 770.2418  7.7923e-02    16.17
 770.2459  7.7965e-02    16.18
 770.2499  7.7435e-02    16.07
 770.2540  6.2707e-02    13.02
 770.2580  6.4284e-02    13.34
 770.2621  6.8794e-02    14.28
 770.2662  8.6792e-02    18.01
 770.2702  9.6106e-02    19.95
 770.2743  1.1119e-01    23.08
 770.2784  1.0733e-01    22.28
 770.2824  9.7233e-02    20.18
 770.2865  8.5828e-02    17.82
 770.2906  7.9272e-02    16.45
 770.2946  7.6730e-02    15.93
 770.2987  7.4997e-02    15.57
 770.3028  7.0789e-02    14.69
 770.3068  7.8456e-02    16.29
 770.3109  8.3698e-02    17.37
 770.3149  7.3218e-02    15.20
 770.3190  6.9846e-02    14.50
 770.3231  6.7636e-02    14.04
 770.3271  7.1166e-02    14.77
 770.3312  7.2061e-02    14.96
 770.3353  8.1488e-02    16.92
 770.3393  8.1393e-02    16.90
 770.3434  7.6758e-02    15.93
 770.3475  8.7602e-02    18.18
 770.3515  9.5234e-02    19.77
 770.3556  8.3605e-02    17.36
 770.3596  7.9864e-02    16.58
 770.3637  7.2126e-02    14.97
 770.3678  9.1422e-02    18.98
 770.3718  1.0533e-01    21.86
 770.3759  1.1947e-01    24.80
 770.3800  1.1905e-01    24.71
 770.3840  1.0830e-01    22.48
 770.3881  9.5825e-02    19.89
 770.3922  8.6610e-02    17.98
 770.3962  8.8102e-02    18.29
 770.4003  9.4751e-02    19.67
 770.4044  1.1928e-01    24.76
 770.4084  1.2184e-01    25.30
 770.4125  1.2228e-01    25.38
 770.4165  1.1464e-01    23.80
 770.4206  1.0342e-01    21.47
 770.4247  6.9061e-02    14.34
 770.4287  7.5302e-02    15.63
 770.4328  8.0132e-02    16.64
 770.4369  6.3334e-02    13.15
 770.4409  6.6210e-02    13.75
 770.4450  7.9300e-02    16.46
 770.4491  8.4141e-02    17.47
 770.4531  8.8071e-02    18.28
 770.4572  6.6065e-02    13.72
 770.4612  6.5475e-02    13.59
 770.4653  7.2135e-02    14.98
 770.4694  6.9295e-02    14.39
 770.4734  6.8105e-02    14.14
 770.4775  6.8738e-02    14.27
 770.4816  7.1579e-02    14.86
 770.4856  8.2443e-02    17.12
 770.4897  7.7470e-02    16.08
 770.4938  7.3045e-02    15.17
 770.4978  7.4130e-02    15.39
 770.5019  7.4901e-02    15.55
 770.5060  7.6535e-02    15.89
 770.5100  7.7487e-02    16.09
 770.5141  7.8745e-02    16.35
 770.5181  9.1780e-02    19.06
 770.5222  9.4625e-02    19.65
 770.5263  9.9200e-02    20.60
 770.5303  8.9731e-02    18.63
 770.5344  8.2910e-02    17.22
 770.5385  6.8637e-02    14.25
 770.5425  7.2199e-02    14.99
 770.5466  8.6338e-02    17.93
 770.5507  7.7763e-02    16.15
 770.5547  7.1768e-02    14.90
 770.5588  7.3248e-02    15.21
 770.5628  7.1780e-02    14.90
 770.5669  6.9941e-02    14.52
 770.5710  7.5247e-02    15.62
 770.5750  7.8323e-02    16.26
 770.5791  7.6402e-02    15.86
 770.5832  7.7145e-02    16.02
 770.5872  7.9249e-02    16.46
 770.5913  7.3050e-02    15.17
 770.5954  6.9694e-02    14.47
 770.5994  7.3858e-02    15.34
 770.6035  7.4096e-02    15.39
 770.6076  7.3413e-02    15.24
 770.6116  7.0538e-02    14.65
 770.6157  7.0002e-02    14.54
 770.6197  7.5917e-02    15.76
 770.6238  7.5455e-02    15.67
 770.6279  7.4899e-02    15.55
 770.6319  7.3319e-02    15.23
 770.6360  7.2288e-02    15.01
 770.6401  6.2893e-02    13.06
 770.6441  6.8727e-02    14.27
 770.6482  7.7869e-02    16.17
 770.6523  7.0553e-02    14.65
 770.6563  6.8123e-02    14.15
 770.6604  6.5298e-02    13.56
 770.6644  6.8299e-02    14.18
 770.6685  7.1964e-02    14.94
 770.6726  7.4142e-02    15.40
 770.6766  7.3642e-02    15.29
 770.6807  6.7355e-02    13.99
 770.6848  6.7920e-02    14.11
 770.6888  6.7993e-02    14.12
 770.6929  6.9416e-02    14.42
 770.6970  7.0377e-02    14.62
 770.7010  6.9056e-02    14.34
 770.7051  7.0341e-02    14.61
 770.7092  7.1989e-02    14.95
 770.7132  6.8805e-02    14.29
 770.7173  7.0094e-02    14.56
 770.7213  7.5172e-02    15.61
 770.7254  7.2298e-02    15.02
 770.7295  6.9475e-02    14.43
 770.7335  7.3504e-02    15.27
 770.7376  7.2597e-02    15.08
 770.7417  6.6336e-02    13.78
 770.7457  6.4989e-02    13.50
 770.7498  6.4202e-02    13.33
 770.7539  9.1168e-02    18.94
 770.7579  9.3118e-02    19.34
 770.7620  9.4843e-02    19.70
 770.7660  8.1687e-02    16.97
 770.7701  7.4503e-02    15.47
 770.7742  8.7487e-02    18.17
 770.7782  8.1370e-02    16.90
 770.7823  6.8152e-02    14.16
 770.7864  7.3040e-02    15.17
 770.7904  7.5189e-02    15.62
 770.7945  6.8856e-02    14.30
 770.7986  7.0910e-02    14.73
 770.8026  7.3363e-02    15.24
 770.8067  7.1308e-02    14.81
 770.8108  7.0688e-02    14.68
 770.8148  7.4105e-02    15.39
 770.8189  7.3757e-02    15.32
 770.8229  7.1940e-02    14.94
 770.8270  7.3846e-02    15.34
 770.8311  7.4054e-02    15.38
 770.8351  7.0449e-02    14.63
 770.8392  6.9284e-02    14.39
 770.8433  6.8398e-02    14.21
 770.8473  7.5534e-02    15.69
 770.8514  7.6792e-02    15.95
 770.8555  7.4777e-02    15.53
 770.8595  7.1199e-02    14.79
 770.8636  6.8111e-02    14.15
 770.8676  8.1942e-02    17.02
 770.8717  8.2554e-02    17.15
 770.8758  7.9016e-02    16.41
 770.8798  8.0567e-02    16.74
 770.8839  8.1975e-02    17.03
 770.8880  7.7974e-02    16.20
 770.8920  7.5938e-02    15.77
 770.8961  7.3649e-02    15.30
 770.9002  7.4049e-02    15.38
 770.9042  7.4176e-02    15.41
 770.9083  7.9185e-02    16.45
 770.9124  7.6257e-02    15.84
 770.9164  7.2411e-02    15.04
 770.9205  7.3175e-02    15.20
 770.9245  7.2729e-02    15.11
 770.9286  7.6019e-02    15.79
 770.9327  7.7947e-02    16.19
 770.9367  7.9501e-02    16.52
 770.9408  7.4367e-02    15.45
 770.9449  7.4203e-02    15.42
 770.9489  7.7934e-02    16.19
 770.9530  7.5777e-02    15.74
 770.9571  7.4471e-02    15.47
 770.9611  6.9965e-02    14.54
 770.9652  7.0357e-02    14.62
 770.9692  7.6920e-02    15.98
 770.9733  8.0799e-02    16.79
 770.9774  8.2920e-02    17.23
 770.9814  9.4561e-02    19.65
 770.9855  9.7017e-02    20.16
 770.9896  1.0035e-01    20.85
 770.9936  9.8794e-02    20.53
 770.9977  1.0021e-01    20.82
 771.0018  1.0474e-01    21.76
 771.0058  1.0434e-01    21.68
 771.0099  1.0436e-01    21.68
 771.0140  1.1530e-01    23.96
 771.0180  1.1516e-01    23.93
 771.0221  9.8968e-02    20.56
 771.0261  8.3290e-02    17.31
 771.0302  6.9546e-02    14.45
 771.0343  7.8303e-02    16.27
 771.0383  7.6888e-02    15.98
 771.0424  7.3099e-02    15.19
 771.0465  7.2136e-02    14.99
 771.0505  7.1699e-02    14.90
 771.0546  7.6319e-02    15.86
 771.0587  7.9315e-02    16.48
 771.0627  8.5606e-02    17.79
 771.0668  7.2952e-02    15.16
 771.0708  6.9300e-02    14.40
 771.0749  8.1401e-02    16.91
 771.0790  8.6403e-02    17.95
 771.0830  9.3231e-02    19.37
 771.0871  1.0911e-01    22.67
 771.0912  1.1162e-01    23.19
 771.0952  1.0298e-01    21.40
 771.0993  9.1981e-02    19.11
 771.1034  8.1829e-02    17.00
 771.1074  8.0020e-02    16.63
 771.1115  7.7424e-02    16.09
 771.1156  7.0586e-02    14.67
 771.1196  6.5153e-02    13.54
 771.1237  6.2331e-02    12.95
 771.1277  6.9197e-02    14.38
 771.1318  6.9833e-02    14.51
 771.1359  7.1781e-02    14.92
 771.1399  7.2433e-02    15.05
 771.1440  7.3032e-02    15.18
 771.1481  7.4445e-02    15.47
 771.1521  7.5581e-02    15.71
 771.1562  7.7262e-02    16.06
 771.1603  7.1636e-02    14.89
 771.1643  7.1021e-02    14.76
 771.1684  7.6957e-02    15.99
 771.1724  7.5377e-02    15.66
 771.1765  7.4353e-02    15.45
 771.1806  6.8857e-02    14.31
 771.1846  7.5520e-02    15.69
 771.1887  8.9527e-02    18.60
 771.1928  8.7872e-02    18.26
 771.1968  8.9003e-02    18.50
 771.2009  1.2157e-01    25.26
 771.2050  2.5287e-01    52.55
 771.2090  4.2496e-01    88.31
 771.2131  3.5994e+00   748.02
 771.2172  4.6234e+00   960.84
 771.2212  5.7764e+00  1200.46
 771.2253  5.3993e+00  1122.10
 771.2293  5.0857e+00  1056.92
 771.2334  1.9628e+00   407.91
 771.2375  1.2569e+00   261.22
 771.2415  2.3212e-01    48.24
 771.2456  4.6993e-01    97.66
 771.2497  7.6816e-01   159.65
 771.2537  5.4610e+00  1134.96
 771.2578  6.8222e+00  1417.87
 771.2619  8.7594e+00  1820.47
 771.2659  8.1840e+00  1700.90
 771.2700  7.3230e+00  1521.98
 771.2740  3.6108e+00   750.45
 771.2781  1.7611e+00   366.03
 771.2822  1.6013e-01    33.28
 771.2862  1.0232e-01    21.27
 771.2903  9.2253e-02    19.17
 771.2944  8.1535e-02    16.95
 771.2984  7.7695e-02    16.15
 771.3025  7.5947e-02    15.78
 771.3066  8.8693e-02    18.43
 771.3106  8.0594e-02    16.75
 771.3147  6.9962e-02    14.54
 771.3188  7.5950e-02    15.79
 771.3228  7.6871e-02    15.98
 771.3269  7.8860e-02    16.39
 771.3309  8.3675e-02    17.39
 771.3350  8.7147e-02    18.11
 771.3391  8.4247e-02    17.51
 771.3431  8.7970e-02    18.28
 771.3472  9.4893e-02    19.72
 771.3513  9.8402e-02    20.45
 771.3553  1.0456e-01    21.73
 771.3594  1.6366e-01    34.02
 771.3635  1.7049e-01    35.44
 771.3675  1.7889e-01    37.18
 771.3716  1.6244e-01    33.77
 771.3756  1.5068e-01    31.32
 771.3797  1.1737e-01    24.40
 771.3838  1.1791e-01    24.51
 771.3878  1.1854e-01    24.64
 771.3919  1.4258e-01    29.64
 771.3960  1.4357e-01    29.84
 771.4000  1.4377e-01    29.89
 771.4041  1.2816e-01    26.64
 771.4082  1.1913e-01    24.76
 771.4122  9.5121e-02    19.77
 771.4163  8.9928e-02    18.69
 771.4204  8.3883e-02    17.44
 771.4244  8.6538e-02    17.99
 771.4285  8.6260e-02    17.93
 771.4325  8.3332e-02    17.32
 771.4366  8.7939e-02    18.28
 771.4407  9.0630e-02    18.84
 771.4447  8.1557e-02    16.95
 771.4488  8.2528e-02    17.16
 771.4529  8.3787e-02    17.42
 771.4569  8.2758e-02    17.20
 771.4610  8.4579e-02    17.58
 771.4651  9.2478e-02    19.23
 771.4691  9.6085e-02    19.97
 771.4732  9.8533e-02    20.48
 771.4772  9.9128e-02    20.61
 771.4813  1.1314e-01    23.52
 771.4854  1.4306e-01    29.74
 771.4894  3.7348e-01    77.64
 771.4935  5.8993e-01   122.64
 771.4976  1.7932e+00   372.80
 771.5016  2.1728e+00   451.72
 771.5057  2.5854e+00   537.49
 771.5098  2.1946e+00   456.25
 771.5138  1.8523e+00   385.10
 771.5179  1.0308e+00   214.31
 771.5220  4.7874e-01    99.53
 771.5260  1.6407e-01    34.11
 771.5301  1.0103e-01    21.00
 771.5341  9.1167e-02    18.95
 771.5382  7.8085e-02    16.23
 771.5423  8.5594e-02    17.80
 771.5463  8.7452e-02    18.18
 771.5504  8.6481e-02    17.98
 771.5545  8.0548e-02    16.75
 771.5585  7.6196e-02    15.84
 771.5626  8.8905e-02    18.48
 771.5667  1.3276e-01    27.60
 771.5707  2.0836e-01    43.32
 771.5748  1.2525e+00   260.41
 771.5788  1.8030e+00   374.88
 771.5829  3.0523e+00   634.64
 771.5870  2.9163e+00   606.36
 771.5910  2.7909e+00   580.28
 771.5951  1.5799e+00   328.50
 771.5992  1.0603e+00   220.45
 771.6032  1.4577e-01    30.31
 771.6073  1.1075e-01    23.03
 771.6114  9.7617e-02    20.30
 771.6154  1.0829e-01    22.52
 771.6195  1.4069e-01    29.25
 771.6236  1.7560e-01    36.51
 771.6276  1.7065e-01    35.48
 771.6317  1.6108e-01    33.49
 771.6357  1.3842e-01    28.78
 771.6398  1.0492e-01    21.82
 771.6439  8.7957e-02    18.29
 771.6479  9.0827e-02    18.89
 771.6520  9.0099e-02    18.73
 771.6561  8.8077e-02    18.31
 771.6601  9.5853e-02    19.93
 771.6642  1.0518e-01    21.87
 771.6683  1.2818e-01    26.65
 771.6723  2.3018e-01    47.86
 771.6764  3.8540e-01    80.14
 771.6804  3.8558e+00   801.78
 771.6845  6.7194e+00  1397.27
 771.6886  1.0596e+01  2203.46
 771.6926  1.0270e+01  2135.69
 771.6967  9.4028e+00  1955.30
 771.7008  6.4848e+00  1348.52
 771.7048  3.0605e+00   636.44
 771.7089  8.8631e-01   184.31
 771.7130  1.4455e-01    30.06
 771.7170  1.2653e-01    26.31
 771.7211  1.1148e-01    23.18
 771.7252  1.2306e-01    25.59
 771.7292  1.2488e-01    25.97
 771.7333  1.1932e-01    24.81
 771.7373  1.5751e-01    32.76
 771.7414  1.8426e-01    38.32
 771.7455  2.1903e-01    45.55
 771.7495  2.0529e-01    42.69
 771.7536  1.8351e-01    38.16
 771.7577  1.1806e-01    24.55
 771.7617  9.5882e-02    19.94
 771.7658  7.5197e-02    15.64
 771.7699  8.2491e-02    17.16
 771.7739  8.7885e-02    18.28
 771.7780  8.3262e-02    17.32
 771.7820  9.2050e-02    19.14
 771.7861  1.0559e-01    21.96
 771.7902  3.1887e-01    66.32
 771.7942  8.0713e-01   167.86
 771.7983  2.5822e+00   537.04
 771.8024  3.2713e+00   680.36
 771.8064  3.7234e+00   774.39
 771.8105  3.2982e+00   685.95
 771.8146  2.5568e+00   531.77
 771.8186  1.4594e+00   303.53
 771.8227  4.1399e-01    86.10
 771.8268  1.5035e-01    31.27
 771.8308  1.1465e-01    23.84
 771.8349  1.0356e-01    21.54
 771.8389  9.5929e-02    19.95
 771.8430  8.1851e-02    17.02
 771.8471  8.0051e-02    16.65
 771.8511  7.6398e-02    15.89
 771.8552  8.1487e-02    16.95
 771.8593  8.5159e-02    17.71
 771.8633  9.1164e-02    18.96
 771.8674  8.9454e-02    18.61
 771.8715  8.9249e-02    18.56
 771.8755  9.5878e-02    19.94
 771.8796  9.1195e-02    18.97
 771.8836  8.6191e-02    17.93
 771.8877  8.3042e-02    17.27
 771.8918  7.9159e-02    16.47
 771.8958  7.1469e-02    14.87
 771.8999  7.4094e-02    15.41
 771.9040  7.5134e-02    15.63
 771.9080  7.6700e-02    15.95
 771.9121  7.5790e-02    15.76
 771.9162  7.5011e-02    15.60
 771.9202  8.4816e-02    17.64
 771.9243  8.2428e-02    17.15
 771.9284  7.3149e-02    15.22
 771.9324  7.4684e-02    15.54
 771.9365  7.5041e-02    15.61
 771.9405  7.4961e-02    15.59
 771.9446  8.1043e-02    16.86
 771.9487  8.6395e-02    17.97
 771.9527  7.9024e-02    16.44
 771.9568  7.8727e-02    16.38
 771.9609  7.7819e-02    16.19
 771.9649  8.0829e-02    16.81
 771.9690  8.1171e-02    16.89
 771.9731  7.8688e-02    16.37
 771.9771  8.2940e-02    17.25
 771.9812  8.6198e-02    17.93
 771.9852  7.5630e-02    15.73
 771.9893  8.1164e-02    16.88
 771.9934  8.9901e-02    18.70
 771.9974  9.3152e-02    19.38
 772.0015  8.9435e-02    18.61
 772.0056  7.3072e-02    15.20
 772.0096  7.3705e-02    15.33
 772.0137  7.5036e-02    15.61
 772.0178  9.3104e-02    19.37
 772.0218  1.2796e-01    26.62
 772.0259  1.7203e-01    35.79
 772.0300  1.9100e-01    39.74
 772.0340  1.8805e-01    39.12
 772.0381  1.7182e-01    35.75
 772.0421  1.1968e-01    24.90
 772.0462  9.2912e-02    19.33
 772.0503  8.0625e-02    16.77
 772.0543  7.7943e-02    16.22
 772.0584  7.5573e-02    15.72
 772.0625  7.2365e-02    15.06
 772.0665  7.0978e-02    14.77
 772.0706  6.9283e-02    14.41
 772.0747  8.6902e-02    18.08
 772.0787  9.0007e-02    18.73
 772.0828  7.9339e-02    16.51
 772.0868  7.7813e-02    16.19
 772.0909  7.6666e-02    15.95
 772.0950  7.9359e-02    16.51
 772.0990  8.6612e-02    18.02
 772.1031  9.6052e-02    19.98
 772.1072  8.6103e-02    17.91
 772.1112  8.4791e-02    17.64
 772.1153  8.5321e-02    17.75
 772.1194  8.1333e-02    16.92
 772.1234  7.9973e-02    16.64
 772.1275  7.4058e-02    15.41
 772.1316  8.0650e-02    16.78
 772.1356  8.7594e-02    18.23
 772.1397  1.5530e-01    32.31
 772.1437  1.8215e-01    37.90
 772.1478  2.2434e-01    46.68
 772.1519  2.1353e-01    44.43
 772.1559  1.9402e-01    40.37
 772.1600  1.2823e-01    26.68
 772.1641  1.0210e-01    21.25
 772.1681  8.5089e-02    17.70
 772.1722  6.8652e-02    14.28
 772.1763  7.0906e-02    14.75
 772.1803  7.4011e-02    15.40
 772.1844  8.1544e-02    16.97
 772.1884  7.9272e-02    16.50
 772.1925  7.0518e-02    14.67
 772.1966  7.3548e-02    15.30
 772.2006  7.3894e-02    15.38
 772.2047  6.6427e-02    13.82
 772.2088  7.1785e-02    14.94
 772.2128  7.5882e-02    15.79
 772.2169  8.7447e-02    18.20
 772.2210  8.7736e-02    18.26
 772.2250  8.7418e-02    18.19
 772.2291  8.4066e-02    17.49
 772.2332  8.2335e-02    17.13
 772.2372  7.8885e-02    16.42
 772.2413  7.4004e-02    15.40
 772.2453  7.2228e-02    15.03
 772.2494  7.7264e-02    16.08
 772.2535  7.3189e-02    15.23
 772.2575  6.9047e-02    14.37
 772.2616  8.6005e-02    17.90
 772.2657  7.8652e-02    16.37
 772.2697  6.3794e-02    13.28
 772.2738  7.1531e-02    14.89
 772.2779  7.2535e-02    15.09
 772.2819  7.1209e-02    14.82
 772.2860  7.4501e-02    15.50
 772.2900  7.5710e-02    15.76
 772.2941  7.3935e-02    15.39
 772.2982  8.0692e-02    16.79
 772.3022  8.7349e-02    18.18
 772.3063  7.8538e-02    16.34
 772.3104  7.8442e-02    16.32
 772.3144  7.9308e-02    16.51
 772.3185  8.0021e-02    16.65
 772.3226  7.8425e-02    16.32
 772.3266  7.1146e-02    14.81
 772.3307  8.1186e-02    16.90
 772.3348  8.8120e-02    18.34
 772.3388  1.0442e-01    21.73
 772.3429  2.2450e-01    46.72
 772.3469  3.4454e-01    71.71
 772.3510  7.3199e-01   152.35
 772.3551  1.0048e+00   209.12
 772.3591  1.4361e+00   298.89
 772.3632  1.6848e+00   350.66
 772.3673  1.7011e+00   354.04
 772.3713  1.5364e+00   319.76
 772.3754  1.0898e+00   226.82
 772.3795  8.0981e-01   168.55
 772.3835  3.7870e-01    78.82
 772.3876  2.3617e-01    49.15
 772.3916  1.0156e-01    21.14
 772.3957  8.1786e-02    17.02
 772.3998  8.0406e-02    16.74
 772.4038  8.0207e-02    16.69
 772.4079  8.9331e-02    18.59
 772.4120  9.0438e-02    18.82
 772.4160  8.6804e-02    18.07
 772.4201  8.4960e-02    17.68
 772.4242  8.4785e-02    17.65
 772.4282  8.7563e-02    18.23
 772.4323  8.6474e-02    18.00
 772.4364  8.5735e-02    17.85
 772.4404  7.8972e-02    16.44
 772.4445  8.5738e-02    17.85
 772.4485  9.4759e-02    19.72
 772.4526  1.7339e-01    36.09
 772.4567  1.9449e-01    40.48
 772.4607  2.1048e-01    43.81
 772.4648  1.7887e-01    37.23
 772.4689  1.5332e-01    31.92
 772.4729  8.6010e-02    17.90
 772.4770  7.7980e-02    16.23
 772.4811  7.3605e-02    15.32
 772.4851  1.1038e-01    22.98
 772.4892  1.3301e-01    27.69
 772.4932  1.5878e-01    33.05
 772.4973  1.4768e-01    30.74
 772.5014  1.3694e-01    28.51
 772.5054  1.1711e-01    24.38
 772.5095  8.6666e-02    18.04
 772.5136  7.7172e-02    16.06
 772.5176  7.8247e-02    16.29
 772.5217  7.4794e-02    15.57
 772.5258  7.3768e-02    15.36
 772.5298  8.0420e-02    16.74
 772.5339  7.6871e-02    16.00
 772.5380  7.4104e-02    15.43
 772.5420  6.4245e-02    13.37
 772.5461  7.2464e-02    15.09
 772.5501  8.5650e-02    17.83
 772.5542  7.9066e-02    16.46
 772.5583  8.4526e-02    17.60
 772.5623  1.0018e-01    20.86
 772.5664  1.5174e-01    31.59
 772.5705  1.7855e-01    37.17
 772.5745  2.1500e-01    44.76
 772.5786  2.1822e-01    45.43
 772.5827  2.1965e-01    45.73
 772.5867  2.0111e-01    41.87
 772.5908  4.1055e-01    85.47
 772.5948  6.1866e-01   128.80
 772.5989  3.2021e+00   666.65
 772.6030  3.4003e+00   707.92
 772.6070  3.4802e+00   724.57
 772.6111  2.8385e+00   590.96
 772.6152  2.1124e+00   439.80
 772.6192  5.5307e-01   115.15
 772.6233  2.2287e-01    46.40
 772.6274  9.7713e-02    20.34
 772.6314  1.0892e-01    22.68
 772.6355  1.0003e-01    20.83
 772.6396  9.4949e-02    19.77
 772.6436  8.3706e-02    17.43
 772.6477  8.1800e-02    17.03
 772.6517  8.0373e-02    16.73
 772.6558  7.9064e-02    16.46
 772.6599  7.7473e-02    16.13
 772.6639  7.5642e-02    15.75
 772.6680  8.7797e-02    18.28
 772.6721  9.2139e-02    19.18
 772.6761  9.8581e-02    20.53
 772.6802  1.0926e-01    22.75
 772.6843  1.1458e-01    23.86
 772.6883  1.2080e-01    25.15
 772.6924  1.0153e-01    21.14
 772.6964  8.9100e-02    18.55
 772.7005  7.6477e-02    15.92
 772.7046  7.5174e-02    15.65
 772.7086  7.3918e-02    15.39
 772.7127  8.4722e-02    17.64
 772.7168  8.2492e-02    17.18
 772.7208  7.9249e-02    16.50
 772.7249  7.0457e-02    14.67
 772.7290  7.1064e-02    14.80
 772.7330  7.4902e-02    15.60
 772.7371  7.6723e-02    15.98
 772.7412  7.4494e-02    15.51
 772.7452  6.6119e-02    13.77
 772.7493  7.2657e-02    15.13
 772.7533  7.9493e-02    16.55
 772.7574  1.0845e-01    22.58
 772.7615  1.2792e-01    26.64
 772.7655  1.4339e-01    29.86
 772.7696  1.4955e-01    31.14
 772.7737  1.3080e-01    27.24
 772.7777  1.1006e-01    22.92
 772.7818  6.9700e-02    14.51
 772.7859  6.7920e-02    14.14
 772.7899  6.9772e-02    14.53
 772.7940  7.3439e-02    15.29
 772.7980  7.3670e-02    15.34
 772.8021  7.2353e-02    15.07
 772.8062  7.4698e-02    15.56
 772.8102  7.5151e-02    15.65
 772.8143  7.3134e-02    15.23
 772.8184  7.3433e-02    15.29
 772.8224  7.3661e-02    15.34
 772.8265  7.3190e-02    15.24
 772.8306  7.3484e-02    15.30
 772.8346  7.3188e-02    15.24
 772.8387  7.8227e-02    16.29
 772.8428  7.8582e-02    16.37
 772.8468  7.9004e-02    16.45
 772.8509  8.1959e-02    17.07
 772.8549  8.2378e-02    17.16
 772.8590  8.2651e-02    17.21
 772.8631  7.7692e-02    16.18
 772.8671  8.2582e-02    17.20
 772.8712  9.6678e-02    20.13
 772.8753  9.4733e-02    19.73
 772.8793  9.4116e-02    19.60
 772.8834  9.3272e-02    19.43
 772.8875  9.5434e-02    19.88
 772.8915  9.5418e-02    19.87
 772.8956  8.4913e-02    17.68
 772.8996  1.1094e-01    23.11
 772.9037  1.3174e-01    27.44
 772.9078  1.8792e-01    39.14
 772.9118  1.8308e-01    38.13
 772.9159  1.7825e-01    37.12
 772.9200  1.3714e-01    28.56
 772.9240  1.1525e-01    24.01
 772.9281  8.7744e-02    18.28
 772.9322  8.7394e-02    18.20
 772.9362  8.9534e-02    18.65
 772.9403  9.4095e-02    19.60
 772.9444  8.7882e-02    18.30
 772.9484  8.3453e-02    17.38
 772.9525  7.6036e-02    15.84
 772.9565  7.5121e-02    15.65
 772.9606  7.4433e-02    15.50
 772.9647  7.3815e-02    15.37
 772.9687  7.7206e-02    16.08
 772.9728  7.7016e-02    16.04
 772.9769  6.9600e-02    14.50
 772.9809  7.3432e-02    15.30
 772.9850  7.5967e-02    15.82
 772.9891  7.8602e-02    16.37
 772.9931  8.1503e-02    16.98
 772.9972  8.4007e-02    17.50
 773.0012  9.1176e-02    18.99
 773.0053  9.3613e-02    19.50
 773.0094  9.6968e-02    20.20
 773.0134  1.1757e-01    24.49
 773.0175  1.5167e-01    31.59
 773.0216  2.0586e-01    42.88
 773.0256  2.6881e-01    56.00
 773.0297  2.7462e-01    57.21
 773.0338  2.5868e-01    53.89
 773.0378  1.7694e-01    36.86
 773.0419  1.3702e-01    28.54
 773.0460  8.9056e-02    18.55
 773.0500  8.7766e-02    18.28
 773.0541  8.6098e-02    17.94
 773.0581  8.4538e-02    17.61
 773.0622  8.9317e-02    18.61
 773.0663  9.2197e-02    19.21
 773.0703  9.3625e-02    19.50
 773.0744  9.4447e-02    19.68
 773.0785  9.4329e-02    19.65
 773.0825  6.9051e-02    14.38
 773.0866  7.0578e-02    14.70
 773.0907  7.2050e-02    15.01
 773.0947  7.0707e-02    14.73
 773.0988  7.1330e-02    14.86
