 obs_wave   obs_eint  obs_pint
 537.1250  1.0495e-01    15.19
 537.1279  8.2256e-02    11.91
 537.1309  8.6495e-02    12.52
 537.1338  8.4592e-02    12.24
 537.1368  9.2865e-02    13.44
 537.1397  9.2613e-02    13.41
 537.1427  8.0537e-02    11.66
 537.1456  8.0793e-02    11.69
 537.1486  8.4954e-02    12.30
 537.1515  8.7963e-02    12.73
 537.1545  6.5622e-02     9.50
 537.1574  6.2224e-02     9.01
 537.1603  6.4208e-02     9.29
 537.1633  8.0288e-02    11.62
 537.1662  8.0224e-02    11.61
 537.1692  7.5175e-02    10.88
 537.1721  6.5233e-02     9.44
 537.1751  8.5217e-02    12.34
 537.1780  9.8016e-02    14.19
 537.1810  9.9964e-02    14.47
 537.1839  9.4708e-02    13.71
 537.1869  1.1426e-01    16.54
 537.1898  1.1002e-01    15.93
 537.1928  1.0072e-01    14.58
 537.1957  9.2472e-02    13.39
 537.1987  1.1013e-01    15.94
 537.2016  1.1280e-01    16.33
 537.2046  1.0943e-01    15.84
 537.2075  1.3946e-01    20.19
 537.2105  1.4595e-01    21.13
 537.2134  1.3775e-01    19.94
 537.2164  1.1926e-01    17.26
 537.2193  1.1358e-01    16.44
 537.2223  1.1186e-01    16.19
 537.2252  1.0900e-01    15.78
 537.2282  9.8589e-02    14.27
 537.2311  9.3822e-02    13.58
 537.2341  1.0295e-01    14.90
 537.2370  1.1181e-01    16.19
 537.2400  1.0217e-01    14.79
 537.2429  1.0359e-01    15.00
 537.2459  1.0341e-01    14.97
 537.2488  9.7355e-02    14.09
 537.2518  1.3107e-01    18.97
 537.2547  1.0451e-01    15.13
 537.2577  9.9116e-02    14.35
 537.2606  1.1125e-01    16.11
 537.2636  9.9985e-02    14.48
 537.2665  1.0415e-01    15.08
 537.2695  1.1878e-01    17.20
 537.2724  1.1156e-01    16.15
 537.2754  1.0770e-01    15.59
 537.2783  1.0122e-01    14.66
 537.2813  9.8619e-02    14.28
 537.2842  1.1459e-01    16.59
 537.2872  1.0624e-01    15.38
 537.2901  9.5412e-02    13.81
 537.2931  8.8717e-02    12.84
 537.2960  1.1466e-01    16.60
 537.2990  9.1835e-02    13.30
 537.3019  8.6568e-02    12.53
 537.3049  9.2338e-02    13.37
 537.3078  1.0852e-01    15.71
 537.3107  1.1152e-01    16.15
 537.3137  1.0402e-01    15.06
 537.3166  9.4804e-02    13.73
 537.3196  1.0384e-01    15.04
 537.3225  1.0655e-01    15.43
 537.3255  1.0510e-01    15.22
 537.3284  1.0260e-01    14.86
 537.3314  1.0042e-01    14.54
 537.3343  1.1086e-01    16.05
 537.3373  1.1721e-01    16.97
 537.3402  9.2962e-02    13.46
 537.3432  1.0600e-01    15.35
 537.3461  9.6352e-02    13.95
 537.3491  8.8112e-02    12.76
 537.3520  1.0730e-01    15.54
 537.3550  1.0432e-01    15.11
 537.3579  1.0832e-01    15.68
 537.3609  1.2123e-01    17.55
 537.3638  9.8226e-02    14.22
 537.3668  1.0465e-01    15.15
 537.3697  1.1075e-01    16.04
 537.3727  1.0407e-01    15.07
 537.3756  8.6337e-02    12.50
 537.3786  1.0183e-01    14.75
 537.3815  1.0681e-01    15.47
 537.3845  9.5506e-02    13.83
 537.3874  1.1379e-01    16.48
 537.3904  1.1337e-01    16.42
 537.3933  1.1220e-01    16.25
 537.3963  9.7293e-02    14.09
 537.3992  1.0389e-01    15.05
 537.4022  1.0691e-01    15.48
 537.4051  1.0816e-01    15.66
 537.4081  1.1751e-01    17.02
 537.4110  1.1215e-01    16.24
 537.4140  1.0629e-01    15.39
 537.4169  9.7734e-02    14.15
 537.4199  1.0015e-01    14.50
 537.4228  9.4386e-02    13.67
 537.4258  9.3873e-02    13.59
 537.4287  1.0870e-01    15.74
 537.4317  9.9483e-02    14.41
 537.4346  1.0178e-01    14.74
 537.4376  1.0020e-01    14.51
 537.4405  9.8790e-02    14.31
 537.4435  1.0375e-01    15.03
 537.4464  1.2007e-01    17.39
 537.4494  1.1576e-01    16.76
 537.4523  8.1039e-02    11.74
 537.4553  8.6445e-02    12.52
 537.4582  9.1028e-02    13.18
 537.4611  9.9846e-02    14.46
 537.4641  1.0430e-01    15.11
 537.4670  1.0203e-01    14.78
 537.4700  1.0637e-01    15.41
 537.4729  1.1165e-01    16.17
 537.4759  1.1405e-01    16.52
 537.4788  1.1790e-01    17.08
 537.4818  1.0521e-01    15.24
 537.4847  9.6834e-02    14.02
 537.4877  1.0310e-01    14.93
 537.4906  1.1554e-01    16.73
 537.4936  1.1692e-01    16.93
 537.4965  1.2735e-01    18.45
 537.4995  1.1414e-01    16.53
 537.5024  1.3924e-01    20.17
 537.5054  1.2943e-01    18.75
 537.5083  1.0867e-01    15.74
 537.5113  9.5022e-02    13.76
 537.5142  1.2084e-01    17.50
 537.5172  1.2418e-01    17.99
 537.5201  1.1477e-01    16.62
 537.5231  1.1483e-01    16.63
 537.5260  8.6888e-02    12.59
 537.5290  8.0867e-02    11.71
 537.5319  9.6912e-02    14.04
 537.5349  1.0615e-01    15.38
 537.5378  9.2027e-02    13.33
 537.5408  1.0579e-01    15.32
 537.5437  1.2715e-01    18.42
 537.5467  1.1431e-01    16.56
 537.5496  1.0412e-01    15.08
 537.5526  1.0174e-01    14.74
 537.5555  9.8804e-02    14.31
 537.5585  1.0461e-01    15.15
 537.5614  1.0975e-01    15.90
 537.5644  1.1272e-01    16.33
 537.5673  1.1913e-01    17.26
 537.5703  1.1884e-01    17.21
 537.5732  1.0487e-01    15.19
 537.5762  9.1345e-02    13.23
 537.5791  8.2884e-02    12.01
 537.5821  9.9936e-02    14.48
 537.5850  9.1875e-02    13.31
 537.5880  8.7411e-02    12.66
 537.5909  1.0817e-01    15.67
 537.5939  9.6275e-02    13.95
 537.5968  1.1202e-01    16.23
 537.5998  1.1261e-01    16.31
 537.6027  9.9841e-02    14.46
 537.6056  8.6290e-02    12.50
 537.6086  9.8739e-02    14.30
 537.6115  1.0364e-01    15.01
 537.6145  1.1736e-01    17.00
 537.6174  1.1435e-01    16.57
 537.6204  1.1651e-01    16.88
 537.6233  1.1067e-01    16.03
 537.6263  1.0672e-01    15.46
 537.6292  1.2421e-01    17.99
 537.6322  1.0625e-01    15.39
 537.6351  9.2944e-02    13.47
 537.6381  8.4850e-02    12.29
 537.6410  9.4539e-02    13.70
 537.6440  1.0708e-01    15.51
 537.6469  1.0639e-01    15.41
 537.6499  9.4352e-02    13.67
 537.6528  9.0289e-02    13.08
 537.6558  9.3545e-02    13.55
 537.6587  9.5256e-02    13.80
 537.6617  1.0287e-01    14.90
 537.6646  1.0567e-01    15.31
 537.6676  1.1241e-01    16.29
 537.6705  1.0482e-01    15.19
 537.6735  9.3557e-02    13.56
 537.6764  1.0039e-01    14.55
 537.6794  1.0601e-01    15.36
 537.6823  1.0778e-01    15.62
 537.6853  8.9443e-02    12.96
 537.6882  9.1919e-02    13.32
 537.6912  1.1412e-01    16.54
 537.6941  1.2551e-01    18.19
 537.6971  1.2248e-01    17.75
 537.7000  9.7222e-02    14.09
 537.7030  1.0209e-01    14.79
 537.7059  1.0314e-01    14.94
 537.7089  9.4584e-02    13.70
 537.7118  9.7459e-02    14.12
 537.7148  9.6949e-02    14.05
 537.7177  9.6874e-02    14.04
 537.7207  9.8272e-02    14.24
 537.7236  9.3550e-02    13.56
 537.7266  9.1565e-02    13.27
 537.7295  9.7190e-02    14.08
 537.7325  1.1568e-01    16.76
 537.7354  1.2406e-01    17.98
 537.7384  1.0156e-01    14.72
 537.7413  8.8379e-02    12.81
 537.7443  9.2532e-02    13.41
 537.7472  1.1730e-01    17.00
 537.7501  9.8413e-02    14.26
 537.7531  1.0041e-01    14.55
 537.7560  1.0312e-01    14.94
 537.7590  8.5185e-02    12.34
 537.7619  7.8236e-02    11.34
 537.7649  8.1810e-02    11.86
 537.7678  8.7236e-02    12.64
 537.7708  9.1482e-02    13.26
 537.7737  9.5560e-02    13.85
 537.7767  8.2296e-02    11.93
 537.7796  7.7612e-02    11.25
 537.7826  6.7543e-02     9.79
 537.7855  9.5395e-02    13.82
 537.7885  9.8570e-02    14.28
 537.7914  8.8594e-02    12.84
 537.7944  9.5890e-02    13.90
 537.7973  9.7910e-02    14.19
 537.8003  9.9042e-02    14.35
 537.8032  9.8159e-02    14.23
 537.8062  8.9977e-02    13.04
 537.8091  9.8807e-02    14.32
 537.8121  1.0334e-01    14.98
 537.8150  9.5068e-02    13.78
 537.8180  8.6826e-02    12.58
 537.8209  8.9941e-02    13.03
 537.8239  1.0504e-01    15.22
 537.8268  1.0279e-01    14.90
 537.8298  8.9118e-02    12.92
 537.8327  9.0863e-02    13.17
 537.8357  9.5977e-02    13.91
 537.8386  8.9810e-02    13.02
 537.8416  9.0617e-02    13.13
 537.8445  9.8438e-02    14.27
 537.8475  1.0145e-01    14.70
 537.8504  9.9761e-02    14.46
 537.8534  1.0051e-01    14.57
 537.8563  9.5159e-02    13.79
 537.8593  9.3613e-02    13.57
 537.8622  9.7454e-02    14.12
 537.8652  1.0110e-01    14.65
 537.8681  1.0347e-01    15.00
 537.8711  1.1934e-01    17.30
 537.8740  1.1752e-01    17.03
 537.8770  1.1352e-01    16.45
 537.8799  1.1833e-01    17.15
 537.8829  1.1564e-01    16.76
 537.8858  1.1174e-01    16.20
 537.8888  1.1355e-01    16.46
 537.8917  1.2110e-01    17.55
 537.8947  1.2192e-01    17.67
 537.8976  1.0417e-01    15.10
 537.9005  1.0265e-01    14.88
 537.9035  9.7523e-02    14.14
 537.9064  8.3747e-02    12.14
 537.9094  8.0009e-02    11.60
 537.9123  8.7960e-02    12.75
 537.9153  9.9689e-02    14.45
 537.9182  1.0399e-01    15.07
 537.9212  1.1711e-01    16.98
 537.9241  1.0481e-01    15.19
 537.9271  1.0636e-01    15.42
 537.9300  1.0610e-01    15.38
 537.9330  9.1713e-02    13.29
 537.9359  1.1040e-01    16.00
 537.9389  1.0587e-01    15.35
 537.9418  9.8654e-02    14.30
 537.9448  1.0580e-01    15.34
 537.9477  1.0738e-01    15.57
 537.9507  1.1680e-01    16.93
 537.9536  1.1669e-01    16.92
 537.9566  1.0835e-01    15.71
 537.9595  1.0675e-01    15.47
 537.9625  1.0603e-01    15.37
 537.9654  1.0121e-01    14.67
 537.9684  9.6177e-02    13.94
 537.9713  9.4752e-02    13.74
 537.9743  9.3842e-02    13.60
 537.9772  9.6577e-02    14.00
 537.9802  1.0616e-01    15.39
 537.9831  1.2508e-01    18.13
 537.9861  1.0796e-01    15.65
 537.9890  1.0953e-01    15.88
 537.9920  1.0944e-01    15.87
 537.9949  9.8579e-02    14.29
 537.9979  1.0700e-01    15.51
 538.0008  1.0024e-01    14.53
 538.0038  9.7420e-02    14.12
 538.0067  9.3447e-02    13.55
 538.0097  1.0402e-01    15.08
 538.0126  9.8093e-02    14.22
 538.0156  9.2473e-02    13.41
 538.0185  9.6809e-02    14.04
 538.0215  1.0817e-01    15.68
 538.0244  9.4427e-02    13.69
 538.0274  9.9032e-02    14.36
 538.0303  1.0869e-01    15.76
 538.0333  1.0214e-01    14.81
 538.0362  9.6353e-02    13.97
 538.0392  1.0380e-01    15.05
 538.0421  9.3071e-02    13.49
 538.0450  8.0319e-02    11.65
 538.0480  7.8553e-02    11.39
 538.0509  8.8431e-02    12.82
 538.0539  8.1228e-02    11.78
 538.0568  8.6727e-02    12.57
 538.0598  1.0360e-01    15.02
 538.0627  1.1097e-01    16.09
 538.0657  1.0927e-01    15.84
 538.0686  9.7456e-02    14.13
 538.0716  9.5380e-02    13.83
 538.0745  8.8470e-02    12.83
 538.0775  9.2866e-02    13.47
 538.0804  9.9608e-02    14.44
 538.0834  1.0521e-01    15.25
 538.0863  7.5099e-02    10.89
 538.0893  1.0173e-01    14.75
 538.0922  1.0063e-01    14.59
 538.0952  9.7609e-02    14.15
 538.0981  9.5176e-02    13.80
 538.1011  1.0790e-01    15.65
 538.1040  1.0827e-01    15.70
 538.1070  9.1764e-02    13.31
 538.1099  8.4119e-02    12.20
 538.1129  9.7542e-02    14.14
 538.1158  9.1249e-02    13.23
 538.1188  9.5541e-02    13.85
 538.1217  1.0612e-01    15.39
 538.1247  1.0504e-01    15.23
 538.1276  8.9885e-02    13.03
 538.1306  8.3966e-02    12.18
 538.1335  7.5769e-02    10.99
 538.1365  8.2742e-02    12.00
 538.1394  1.0241e-01    14.85
 538.1424  9.8865e-02    14.34
 538.1453  9.3205e-02    13.52
 538.1483  9.3446e-02    13.55
 538.1512  1.1127e-01    16.14
 538.1542  1.0542e-01    15.29
 538.1571  9.4837e-02    13.75
 538.1601  1.0123e-01    14.68
 538.1630  1.0648e-01    15.44
 538.1660  9.2074e-02    13.35
 538.1689  1.0193e-01    14.78
 538.1719  1.0578e-01    15.34
 538.1748  1.0607e-01    15.38
 538.1778  1.0275e-01    14.90
 538.1807  8.9982e-02    13.05
 538.1837  9.0629e-02    13.14
 538.1866  8.9139e-02    12.93
 538.1896  7.8383e-02    11.37
 538.1925  8.5030e-02    12.33
 538.1954  8.2919e-02    12.03
 538.1984  8.5948e-02    12.46
 538.2013  9.3418e-02    13.55
 538.2043  8.5473e-02    12.40
 538.2072  8.3239e-02    12.07
 538.2102  9.8903e-02    14.34
 538.2131  1.0364e-01    15.03
 538.2161  1.0330e-01    14.98
 538.2190  9.3049e-02    13.50
 538.2220  1.0272e-01    14.90
 538.2249  1.0525e-01    15.27
 538.2279  1.0786e-01    15.64
 538.2308  1.1607e-01    16.83
 538.2338  1.0420e-01    15.11
 538.2367  1.0701e-01    15.52
 538.2397  1.2022e-01    17.44
 538.2426  1.0999e-01    15.95
 538.2456  9.2394e-02    13.40
 538.2485  9.5289e-02    13.82
 538.2515  9.6111e-02    13.94
 538.2544  9.8395e-02    14.27
 538.2574  9.4525e-02    13.71
 538.2603  1.0118e-01    14.68
 538.2633  9.7090e-02    14.08
 538.2662  9.6777e-02    14.04
 538.2692  1.3080e-01    18.97
 538.2721  1.3124e-01    19.04
 538.2751  1.2592e-01    18.26
 538.2780  1.2870e-01    18.67
 538.2810  1.2148e-01    17.62
 538.2839  1.1585e-01    16.80
 538.2869  1.0919e-01    15.84
 538.2898  8.7757e-02    12.73
 538.2928  9.8581e-02    14.30
 538.2957  1.0467e-01    15.18
 538.2987  9.9781e-02    14.47
 538.3016  1.0748e-01    15.59
 538.3046  1.0526e-01    15.27
 538.3075  1.0272e-01    14.90
 538.3105  9.8412e-02    14.28
 538.3134  8.1081e-02    11.76
 538.3164  8.9163e-02    12.93
 538.3193  8.2851e-02    12.02
 538.3223  9.3108e-02    13.51
 538.3252  9.1294e-02    13.24
 538.3282  8.9661e-02    13.01
 538.3311  6.8967e-02    10.00
 538.3341  5.8837e-02     8.54
 538.3370  7.7355e-02    11.22
 538.3399  8.3888e-02    12.17
 538.3429  7.4987e-02    10.88
 538.3458  7.0216e-02    10.19
 538.3488  5.9410e-02     8.62
 538.3517  7.9060e-02    11.47
 538.3547  9.0759e-02    13.17
 538.3576  9.7626e-02    14.16
 538.3606  1.0527e-01    15.27
 538.3635  1.0342e-01    15.00
 538.3665  8.4064e-02    12.20
 538.3694  8.1482e-02    11.82
 538.3724  8.0220e-02    11.64
 538.3753  9.5204e-02    13.81
 538.3783  9.4900e-02    13.77
 538.3812  8.7064e-02    12.63
 538.3842  1.0037e-01    14.56
 538.3871  1.0319e-01    14.97
 538.3901  9.5875e-02    13.91
 538.3930  1.1257e-01    16.33
 538.3960  1.4015e-01    20.33
 538.3989  8.8084e-02    12.78
 538.4019  6.1794e-02     8.97
 538.4048  9.7174e-02    14.10
 538.4078  1.0081e-01    14.63
 538.4107  9.3541e-02    13.57
 538.4137  1.0606e-01    15.39
 538.4166  1.1999e-01    17.41
 538.4196  1.0137e-01    14.71
 538.4225  1.0037e-01    14.56
 538.4255  1.0873e-01    15.78
 538.4284  8.6848e-02    12.60
 538.4314  8.0245e-02    11.64
 538.4343  7.9495e-02    11.53
 538.4373  9.4593e-02    13.72
 538.4402  1.0658e-01    15.46
 538.4432  9.0690e-02    13.16
 538.4461  1.0202e-01    14.80
 538.4491  1.1847e-01    17.19
 538.4520  1.1841e-01    17.18
 538.4550  1.1591e-01    16.82
 538.4579  1.1599e-01    16.83
 538.4609  1.0472e-01    15.19
 538.4638  9.4345e-02    13.69
 538.4668  9.0454e-02    13.12
 538.4697  9.1255e-02    13.24
 538.4727  1.1509e-01    16.70
 538.4756  1.1594e-01    16.82
 538.4786  1.1683e-01    16.95
 538.4815  1.0953e-01    15.89
 538.4845  1.0315e-01    14.97
 538.4874  9.5449e-02    13.85
 538.4903  9.5405e-02    13.84
 538.4933  9.5505e-02    13.86
 538.4962  9.9094e-02    14.38
 538.4992  1.0926e-01    15.86
 538.5021  1.2379e-01    17.96
 538.5051  1.1133e-01    16.16
 538.5080  9.7073e-02    14.09
 538.5110  8.8298e-02    12.81
 538.5139  1.0108e-01    14.67
 538.5169  9.2135e-02    13.37
 538.5198  8.9061e-02    12.92
 538.5228  8.5404e-02    12.39
 538.5257  1.2138e-01    17.61
 538.5287  1.0725e-01    15.56
 538.5316  7.5313e-02    10.93
 538.5346  9.6175e-02    13.96
 538.5375  1.0315e-01    14.97
 538.5405  9.0469e-02    13.13
 538.5434  1.0080e-01    14.63
 538.5464  1.1359e-01    16.48
 538.5493  1.1212e-01    16.27
 538.5523  1.1024e-01    16.00
 538.5552  8.7478e-02    12.70
 538.5582  9.7566e-02    14.16
 538.5611  9.2693e-02    13.45
 538.5641  9.2151e-02    13.37
 538.5670  9.2796e-02    13.47
 538.5700  9.2289e-02    13.39
 538.5729  9.5922e-02    13.92
 538.5759  1.0087e-01    14.64
 538.5788  9.8617e-02    14.31
 538.5818  9.6565e-02    14.01
 538.5847  9.7457e-02    14.14
 538.5877  1.1401e-01    16.55
 538.5906  1.2139e-01    17.62
 538.5936  1.0761e-01    15.62
 538.5965  1.0281e-01    14.92
 538.5995  9.3179e-02    13.52
 538.6024  9.6118e-02    13.95
 538.6054  1.0647e-01    15.45
 538.6083  1.0404e-01    15.10
 538.6113  9.4908e-02    13.77
 538.6142  8.3670e-02    12.14
 538.6172  9.2210e-02    13.38
 538.6201  9.3910e-02    13.63
 538.6231  8.8755e-02    12.88
 538.6260  9.0363e-02    13.12
 538.6290  9.1767e-02    13.32
 538.6319  1.1739e-01    17.04
 538.6349  1.1150e-01    16.18
 538.6378  9.1887e-02    13.34
 538.6407  9.1852e-02    13.33
 538.6437  9.2548e-02    13.43
 538.6466  8.9706e-02    13.02
 538.6496  9.4685e-02    13.74
 538.6525  1.0312e-01    14.97
 538.6555  9.7590e-02    14.17
 538.6584  9.4963e-02    13.78
 538.6614  9.0168e-02    13.09
 538.6643  1.0398e-01    15.09
 538.6673  1.0885e-01    15.80
 538.6702  1.1933e-01    17.32
 538.6732  1.1558e-01    16.78
 538.6761  1.0698e-01    15.53
 538.6791  1.0380e-01    15.07
 538.6820  1.0290e-01    14.94
 538.6850  1.0559e-01    15.33
 538.6879  9.7352e-02    14.13
 538.6909  9.4137e-02    13.67
 538.6938  1.2879e-01    18.70
 538.6968  1.0854e-01    15.76
 538.6997  9.8023e-02    14.23
 538.7027  1.0200e-01    14.81
 538.7056  1.0237e-01    14.86
 538.7086  1.0265e-01    14.90
 538.7115  9.1783e-02    13.32
 538.7145  1.1429e-01    16.59
 538.7174  1.0785e-01    15.66
 538.7204  1.0781e-01    15.65
 538.7233  1.3259e-01    19.25
 538.7263  8.4620e-02    12.28
 538.7292  7.9333e-02    11.52
 538.7322  1.0568e-01    15.34
 538.7351  1.0683e-01    15.51
 538.7381  9.5336e-02    13.84
 538.7410  9.4682e-02    13.75
 538.7440  1.0683e-01    15.51
 538.7469  8.8540e-02    12.85
 538.7499  8.8960e-02    12.91
 538.7528  9.3497e-02    13.57
 538.7558  1.0097e-01    14.66
 538.7587  1.0276e-01    14.92
 538.7617  1.2037e-01    17.47
 538.7646  1.1617e-01    16.87
 538.7676  1.1141e-01    16.17
 538.7705  1.0124e-01    14.70
 538.7735  1.0678e-01    15.50
 538.7764  1.0821e-01    15.71
 538.7794  1.1016e-01    15.99
 538.7823  1.1004e-01    15.98
 538.7852  1.0572e-01    15.35
 538.7882  9.1471e-02    13.28
 538.7911  9.7024e-02    14.09
 538.7941  9.9263e-02    14.41
 538.7970  9.7762e-02    14.19
 538.8000  9.0820e-02    13.19
 538.8029  9.5460e-02    13.86
 538.8059  1.0094e-01    14.66
 538.8088  1.2246e-01    17.78
 538.8118  1.0743e-01    15.60
 538.8147  8.9161e-02    12.95
 538.8177  1.0566e-01    15.34
 538.8206  9.8698e-02    14.33
 538.8236  9.6480e-02    14.01
 538.8265  9.4402e-02    13.71
 538.8295  9.0396e-02    13.13
 538.8324  9.1399e-02    13.27
 538.8354  9.1771e-02    13.33
 538.8383  1.0967e-01    15.92
 538.8413  1.0093e-01    14.65
 538.8442  1.0434e-01    15.15
 538.8472  1.0311e-01    14.97
 538.8501  9.3362e-02    13.56
 538.8531  7.7436e-02    11.24
 538.8560  8.9020e-02    12.93
 538.8590  9.8003e-02    14.23
 538.8619  9.1890e-02    13.34
 538.8649  1.0001e-01    14.52
 538.8678  1.1579e-01    16.81
 538.8708  9.2590e-02    13.44
 538.8737  8.8838e-02    12.90
 538.8767  8.7780e-02    12.75
 538.8796  1.0220e-01    14.84
 538.8826  1.0979e-01    15.94
 538.8855  1.1312e-01    16.43
 538.8885  9.8830e-02    14.35
 538.8914  9.1543e-02    13.29
 538.8944  7.1088e-02    10.32
 538.8973  7.3313e-02    10.65
 538.9003  8.2100e-02    11.92
 538.9032  1.1185e-01    16.24
 538.9062  1.0606e-01    15.40
 538.9091  8.7754e-02    12.74
 538.9121  9.6296e-02    13.98
 538.9150  1.0153e-01    14.74
 538.9180  9.2613e-02    13.45
 538.9209  9.9381e-02    14.43
 538.9239  9.6187e-02    13.97
 538.9268  1.0072e-01    14.63
 538.9298  1.0303e-01    14.96
 538.9327  1.0265e-01    14.91
 538.9356  9.2210e-02    13.39
 538.9386  9.7953e-02    14.23
 538.9415  1.1013e-01    15.99
 538.9445  1.1116e-01    16.14
 538.9474  1.0589e-01    15.38
 538.9504  9.9794e-02    14.49
 538.9533  9.5657e-02    13.89
 538.9563  8.1859e-02    11.89
 538.9592  8.9018e-02    12.93
 538.9622  9.8333e-02    14.28
 538.9651  9.3364e-02    13.56
 538.9681  9.1805e-02    13.33
 538.9710  1.1951e-01    17.36
 538.9740  1.0119e-01    14.70
 538.9769  9.5220e-02    13.83
 538.9799  1.1264e-01    16.36
 538.9828  1.0449e-01    15.18
 538.9858  9.0632e-02    13.16
 538.9887  9.3313e-02    13.55
 538.9917  1.0955e-01    15.91
 538.9946  1.1823e-01    17.17
 538.9976  1.0607e-01    15.41
 539.0005  1.0609e-01    15.41
 539.0035  9.2282e-02    13.40
 539.0064  9.7307e-02    14.13
 539.0094  9.7313e-02    14.13
 539.0123  9.9262e-02    14.42
 539.0153  1.0200e-01    14.82
 539.0182  1.0695e-01    15.53
 539.0212  9.2605e-02    13.45
 539.0241  8.1051e-02    11.77
 539.0271  1.1122e-01    16.15
 539.0300  1.1114e-01    16.14
 539.0330  1.0433e-01    15.15
 539.0359  9.4243e-02    13.69
 539.0389  9.4242e-02    13.69
 539.0418  1.0030e-01    14.57
 539.0448  1.0773e-01    15.65
 539.0477  1.1560e-01    16.79
 539.0507  1.1331e-01    16.46
 539.0536  1.0741e-01    15.60
 539.0566  9.9093e-02    14.39
 539.0595  1.0899e-01    15.83
 539.0625  1.0742e-01    15.60
 539.0654  9.5500e-02    13.87
 539.0684  9.4950e-02    13.79
 539.0713  9.6662e-02    14.04
 539.0743  9.3979e-02    13.65
 539.0772  1.0453e-01    15.18
 539.0801  1.0614e-01    15.42
 539.0831  1.0414e-01    15.13
 539.0860  1.0689e-01    15.53
 539.0890  1.1286e-01    16.40
 539.0919  9.7595e-02    14.18
 539.0949  8.9423e-02    12.99
 539.0978  9.5945e-02    13.94
 539.1008  9.9516e-02    14.46
 539.1037  1.0825e-01    15.73
 539.1067  8.7994e-02    12.78
 539.1096  8.6650e-02    12.59
 539.1126  8.9225e-02    12.96
 539.1155  9.5020e-02    13.80
 539.1185  9.6452e-02    14.01
 539.1214  1.0974e-01    15.94
 539.1244  1.1298e-01    16.41
 539.1273  1.0555e-01    15.33
 539.1303  1.0928e-01    15.88
 539.1332  1.0696e-01    15.54
 539.1362  9.3655e-02    13.61
 539.1391  9.6737e-02    14.05
 539.1421  9.8762e-02    14.35
 539.1450  8.7955e-02    12.78
 539.1480  8.6016e-02    12.50
 539.1509  8.4226e-02    12.24
 539.1539  8.9847e-02    13.05
 539.1568  9.3886e-02    13.64
 539.1598  9.6679e-02    14.05
 539.1627  8.6830e-02    12.62
 539.1657  8.0550e-02    11.70
 539.1686  8.2390e-02    11.97
 539.1716  9.5889e-02    13.93
 539.1745  1.0652e-01    15.48
 539.1775  8.2668e-02    12.01
 539.1804  8.5171e-02    12.37
 539.1834  9.5463e-02    13.87
 539.1863  1.1504e-01    16.71
 539.1893  1.1919e-01    17.32
 539.1922  1.0102e-01    14.68
 539.1952  9.1935e-02    13.36
 539.1981  8.4378e-02    12.26
 539.2011  1.1072e-01    16.09
 539.2040  1.0544e-01    15.32
 539.2070  9.5152e-02    13.83
 539.2099  1.1198e-01    16.27
 539.2129  1.1205e-01    16.28
 539.2158  8.9201e-02    12.96
 539.2188  9.2171e-02    13.39
 539.2217  9.5057e-02    13.81
 539.2246  1.0495e-01    15.25
 539.2276  1.0232e-01    14.87
 539.2305  9.9477e-02    14.45
 539.2335  9.9223e-02    14.42
 539.2364  9.7936e-02    14.23
 539.2394  9.3491e-02    13.59
 539.2423  9.7101e-02    14.11
 539.2453  9.7817e-02    14.21
 539.2482  8.7906e-02    12.77
 539.2512  8.2101e-02    11.93
 539.2541  7.6977e-02    11.19
 539.2571  1.1115e-01    16.15
 539.2600  1.1576e-01    16.82
 539.2630  1.1944e-01    17.36
 539.2659  1.3506e-01    19.63
 539.2689  1.3609e-01    19.78
 539.2718  1.1364e-01    16.51
 539.2748  1.1922e-01    17.33
 539.2777  1.2396e-01    18.01
 539.2807  9.2691e-02    13.47
 539.2836  1.0052e-01    14.61
 539.2866  1.1314e-01    16.44
 539.2895  1.0421e-01    15.14
 539.2925  1.0265e-01    14.92
 539.2954  1.0247e-01    14.89
 539.2984  9.4915e-02    13.79
 539.3013  9.0656e-02    13.17
 539.3043  8.5469e-02    12.42
 539.3072  9.5962e-02    13.95
 539.3102  1.0706e-01    15.56
 539.3131  1.1142e-01    16.19
 539.3161  1.0193e-01    14.81
 539.3190  8.0394e-02    11.68
 539.3220  8.4366e-02    12.26
 539.3249  8.3874e-02    12.19
 539.3279  7.4669e-02    10.85
 539.3308  7.1431e-02    10.38
 539.3338  6.9902e-02    10.16
 539.3367  7.9798e-02    11.60
 539.3397  9.0927e-02    13.21
 539.3426  1.0587e-01    15.39
 539.3456  9.6700e-02    14.05
 539.3485  9.6548e-02    14.03
 539.3515  1.0016e-01    14.56
 539.3544  1.0360e-01    15.06
 539.3574  1.0558e-01    15.34
 539.3603  1.1050e-01    16.06
 539.3633  1.1041e-01    16.05
 539.3662  1.0968e-01    15.94
 539.3692  9.4653e-02    13.76
 539.3721  9.0280e-02    13.12
 539.3750  8.3660e-02    12.16
 539.3780  1.1258e-01    16.36
 539.3809  1.1325e-01    16.46
 539.3839  9.3610e-02    13.61
 539.3868  9.3435e-02    13.58
 539.3898  9.3714e-02    13.62
 539.3927  9.8375e-02    14.30
 539.3957  9.6012e-02    13.96
 539.3986  9.3147e-02    13.54
 539.4016  1.0750e-01    15.63
 539.4045  1.0316e-01    14.99
 539.4075  9.2973e-02    13.51
 539.4104  1.0417e-01    15.14
