 obs_wave   obs_eint  obs_pint
 610.4050  1.0679e-01    17.57
 610.4085  9.5381e-02    15.69
 610.4120  9.5995e-02    15.79
 610.4155  9.8176e-02    16.15
 610.4190  1.0325e-01    16.98
 610.4225  9.2731e-02    15.25
 610.4259  9.3145e-02    15.32
 610.4294  9.3187e-02    15.33
 610.4329  8.5078e-02    13.99
 610.4364  8.9856e-02    14.78
 610.4399  9.4609e-02    15.56
 610.4433  1.0394e-01    17.10
 610.4468  1.0836e-01    17.83
 610.4503  1.2359e-01    20.33
 610.4538  1.6199e-01    26.65
 610.4573  1.5699e-01    25.83
 610.4608  1.5130e-01    24.89
 610.4642  1.4472e-01    23.81
 610.4677  1.2584e-01    20.70
 610.4712  1.1991e-01    19.73
 610.4747  1.1613e-01    19.10
 610.4782  1.1498e-01    18.91
 610.4817  1.0270e-01    16.90
 610.4851  9.4092e-02    15.48
 610.4886  9.0505e-02    14.89
 610.4921  9.4204e-02    15.50
 610.4956  1.0089e-01    16.60
 610.4991  1.1202e-01    18.43
 610.5025  1.0402e-01    17.11
 610.5060  1.0231e-01    16.83
 610.5095  1.0253e-01    16.87
 610.5130  8.6709e-02    14.26
 610.5165  9.8154e-02    16.15
 610.5200  1.0899e-01    17.93
 610.5234  1.1138e-01    18.32
 610.5269  1.0237e-01    16.84
 610.5304  9.6678e-02    15.91
 610.5339  9.1636e-02    15.08
 610.5374  1.0899e-01    17.93
 610.5408  1.0782e-01    17.74
 610.5443  9.7387e-02    16.02
 610.5478  1.0518e-01    17.30
 610.5513  1.0772e-01    17.72
 610.5548  1.0916e-01    17.96
 610.5583  1.0867e-01    17.88
 610.5617  1.0826e-01    17.81
 610.5652  1.0938e-01    18.00
 610.5687  1.1366e-01    18.70
 610.5722  1.1105e-01    18.27
 610.5757  1.1236e-01    18.49
 610.5791  1.1663e-01    19.19
 610.5826  1.1890e-01    19.56
 610.5861  1.1835e-01    19.47
 610.5896  1.1598e-01    19.08
 610.5931  1.1032e-01    18.15
 610.5966  1.1243e-01    18.50
 610.6000  1.1219e-01    18.46
 610.6035  1.0463e-01    17.22
 610.6070  1.1159e-01    18.36
 610.6105  1.1094e-01    18.25
 610.6140  1.0476e-01    17.24
 610.6174  1.1003e-01    18.11
 610.6209  1.0431e-01    17.16
 610.6244  9.5674e-02    15.74
 610.6279  1.2306e-01    20.25
 610.6314  1.1477e-01    18.88
 610.6349  1.0543e-01    17.35
 610.6383  9.2357e-02    15.20
 610.6418  1.1229e-01    18.48
 610.6453  1.2118e-01    19.94
 610.6488  1.2307e-01    20.25
 610.6523  9.9344e-02    16.35
 610.6557  1.0201e-01    16.79
 610.6592  1.1118e-01    18.30
 610.6627  1.2017e-01    19.78
 610.6662  1.2162e-01    20.01
 610.6697  1.2232e-01    20.13
 610.6732  1.1684e-01    19.23
 610.6766  1.1040e-01    18.17
 610.6801  1.0499e-01    17.28
 610.6836  9.8346e-02    16.18
 610.6871  1.0892e-01    17.92
 610.6906  1.1987e-01    19.73
 610.6941  1.3172e-01    21.68
 610.6975  1.0743e-01    17.68
 610.7010  1.1994e-01    19.74
 610.7045  1.2700e-01    20.90
 610.7080  1.1671e-01    19.21
 610.7115  1.0991e-01    18.09
 610.7149  1.0848e-01    17.85
 610.7184  1.1072e-01    18.22
 610.7219  1.1091e-01    18.25
 610.7254  1.1529e-01    18.97
 610.7289  1.1973e-01    19.70
 610.7324  1.0825e-01    17.81
 610.7358  9.8979e-02    16.29
 610.7393  9.6886e-02    15.95
 610.7428  1.1456e-01    18.85
 610.7463  1.2013e-01    19.77
 610.7498  1.1463e-01    18.87
 610.7532  1.0249e-01    16.87
 610.7567  1.0220e-01    16.82
 610.7602  1.0581e-01    17.41
 610.7637  1.0964e-01    18.05
 610.7672  1.2399e-01    20.41
 610.7707  1.1588e-01    19.07
 610.7741  1.0993e-01    18.09
 610.7776  1.0512e-01    17.30
 610.7811  1.0966e-01    18.05
 610.7846  1.0882e-01    17.91
 610.7881  1.0494e-01    17.27
 610.7915  1.1687e-01    19.24
 610.7950  1.1032e-01    18.16
 610.7985  1.0382e-01    17.09
 610.8020  9.8831e-02    16.27
 610.8055  1.0352e-01    17.04
 610.8090  1.0501e-01    17.28
 610.8124  1.0508e-01    17.30
 610.8159  1.0874e-01    17.90
 610.8194  1.1082e-01    18.24
 610.8229  1.1131e-01    18.32
 610.8264  9.3920e-02    15.46
 610.8298  1.0447e-01    17.20
 610.8333  1.0847e-01    17.85
 610.8368  1.0130e-01    16.67
 610.8403  1.1191e-01    18.42
 610.8438  1.1223e-01    18.47
 610.8473  1.0839e-01    17.84
 610.8507  1.1480e-01    18.90
 610.8542  1.1522e-01    18.97
 610.8577  1.1380e-01    18.73
 610.8612  1.0776e-01    17.74
 610.8647  1.0495e-01    17.28
 610.8682  1.0752e-01    17.70
 610.8716  1.1356e-01    18.69
 610.8751  1.1040e-01    18.17
 610.8786  1.0571e-01    17.40
 610.8821  1.0048e-01    16.54
 610.8856  1.0051e-01    16.55
 610.8890  1.1719e-01    19.29
 610.8925  1.2135e-01    19.98
 610.8960  1.0970e-01    18.06
 610.8995  1.0952e-01    18.03
 610.9030  1.0867e-01    17.89
 610.9065  1.0673e-01    17.57
 610.9099  1.0349e-01    17.04
 610.9134  1.0476e-01    17.25
 610.9169  1.0672e-01    17.57
 610.9204  1.0960e-01    18.04
 610.9239  1.1450e-01    18.85
 610.9273  1.1000e-01    18.11
 610.9308  9.9893e-02    16.45
 610.9343  9.7285e-02    16.02
 610.9378  1.0883e-01    17.92
 610.9413  1.1570e-01    19.05
 610.9448  9.1127e-02    15.00
 610.9482  9.7692e-02    16.08
 610.9517  1.0585e-01    17.43
 610.9552  1.1972e-01    19.71
 610.9587  1.0876e-01    17.91
 610.9622  1.0088e-01    16.61
 610.9656  9.4848e-02    15.62
 610.9691  9.7735e-02    16.09
 610.9726  1.0611e-01    17.47
 610.9761  1.0992e-01    18.10
 610.9796  1.1003e-01    18.11
 610.9831  9.6629e-02    15.91
 610.9865  8.9949e-02    14.81
 610.9900  8.6121e-02    14.18
 610.9935  1.1615e-01    19.12
 610.9970  1.1799e-01    19.43
 611.0005  1.1861e-01    19.53
 611.0039  1.1609e-01    19.11
 611.0074  1.0866e-01    17.89
 611.0109  1.0676e-01    17.58
 611.0144  1.0710e-01    17.63
 611.0179  1.0696e-01    17.61
 611.0214  1.0479e-01    17.25
 611.0248  1.0688e-01    17.60
 611.0283  1.1681e-01    19.23
 611.0318  1.1456e-01    18.86
 611.0353  1.2421e-01    20.45
 611.0388  1.3940e-01    22.95
 611.0423  1.0505e-01    17.30
 611.0457  1.1277e-01    18.57
 611.0492  1.1271e-01    18.56
 611.0527  9.2109e-02    15.17
 611.0562  1.0199e-01    16.79
 611.0597  1.0360e-01    17.06
 611.0631  1.0193e-01    16.78
 611.0666  1.1434e-01    18.83
 611.0701  1.1315e-01    18.63
 611.0736  1.1352e-01    18.69
 611.0771  1.2216e-01    20.12
 611.0806  1.0287e-01    16.94
 611.0840  9.9948e-02    16.46
 611.0875  1.0690e-01    17.60
 611.0910  9.7471e-02    16.05
 611.0945  1.0307e-01    16.97
 611.0980  1.0637e-01    17.52
 611.1014  1.0675e-01    17.58
 611.1049  9.7010e-02    15.98
 611.1084  1.0387e-01    17.11
 611.1119  1.2022e-01    19.80
 611.1154  1.1416e-01    18.80
 611.1189  9.9160e-02    16.33
 611.1223  8.9883e-02    14.80
 611.1258  9.7729e-02    16.09
 611.1293  9.4925e-02    15.63
 611.1328  1.0426e-01    17.17
 611.1363  1.2027e-01    19.81
 611.1397  1.0769e-01    17.74
 611.1432  9.8100e-02    16.16
 611.1467  9.7002e-02    15.97
 611.1502  1.2418e-01    20.45
 611.1537  1.1401e-01    18.78
 611.1572  1.1427e-01    18.82
 611.1606  1.1811e-01    19.45
 611.1641  1.0552e-01    17.38
 611.1676  1.0515e-01    17.32
 611.1711  1.0550e-01    17.37
 611.1746  1.0594e-01    17.45
 611.1780  1.0914e-01    17.97
 611.1815  1.1181e-01    18.41
 611.1850  1.1615e-01    19.13
 611.1885  1.1908e-01    19.61
 611.1920  1.1680e-01    19.24
 611.1955  1.1173e-01    18.40
 611.1989  9.9036e-02    16.31
 611.2024  1.0737e-01    17.68
 611.2059  1.1502e-01    18.94
 611.2094  1.2201e-01    20.10
 611.2129  1.1879e-01    19.57
 611.2164  1.1015e-01    18.14
 611.2198  1.0836e-01    17.85
 611.2233  1.1806e-01    19.45
 611.2268  1.0355e-01    17.05
 611.2303  1.0763e-01    17.73
 611.2338  1.1498e-01    18.94
 611.2372  1.2671e-01    20.87
 611.2407  1.2629e-01    20.80
 611.2442  1.2743e-01    20.99
 611.2477  1.3018e-01    21.44
 611.2512  1.2475e-01    20.55
 611.2547  1.2128e-01    19.98
 611.2581  1.1763e-01    19.38
 611.2616  1.1439e-01    18.84
 611.2651  1.0482e-01    17.27
 611.2686  1.0152e-01    16.72
 611.2721  1.0140e-01    16.70
 611.2755  1.1425e-01    18.82
 611.2790  1.0761e-01    17.73
 611.2825  1.0226e-01    16.84
 611.2860  1.0535e-01    17.35
 611.2895  1.1075e-01    18.24
 611.2930  1.0326e-01    17.01
 611.2964  9.3145e-02    15.34
 611.2999  1.0536e-01    17.36
 611.3034  9.7039e-02    15.99
 611.3069  9.6635e-02    15.92
 611.3104  1.0874e-01    17.91
 611.3138  9.1631e-02    15.09
 611.3173  1.0376e-01    17.09
 611.3208  1.1622e-01    19.15
 611.3243  9.2760e-02    15.28
 611.3278  1.0749e-01    17.71
 611.3313  1.0924e-01    18.00
 611.3347  1.0313e-01    16.99
 611.3382  1.0991e-01    18.11
 611.3417  1.0771e-01    17.74
 611.3452  1.0508e-01    17.31
 611.3487  9.9937e-02    16.46
 611.3521  1.0502e-01    17.30
 611.3556  1.0140e-01    16.70
 611.3591  9.4666e-02    15.60
 611.3626  1.1429e-01    18.83
 611.3661  1.0095e-01    16.63
 611.3696  9.7002e-02    15.98
 611.3730  1.0442e-01    17.20
 611.3765  1.1010e-01    18.14
 611.3800  1.0241e-01    16.87
 611.3835  9.6110e-02    15.83
 611.3870  1.0501e-01    17.30
 611.3905  1.0775e-01    17.75
 611.3939  1.0786e-01    17.77
 611.3974  1.0506e-01    17.31
 611.4009  1.0513e-01    17.32
 611.4044  9.7450e-02    16.06
 611.4079  9.4817e-02    15.62
 611.4113  1.0257e-01    16.90
 611.4148  9.3493e-02    15.40
 611.4183  9.3505e-02    15.41
 611.4218  9.6137e-02    15.84
 611.4253  9.5704e-02    15.77
 611.4288  9.0293e-02    14.88
 611.4322  9.5476e-02    15.73
 611.4357  1.0900e-01    17.96
 611.4392  9.5560e-02    15.74
 611.4427  1.0662e-01    17.57
 611.4462  1.1580e-01    19.08
 611.4496  1.2109e-01    19.95
 611.4531  9.6695e-02    15.93
 611.4566  1.0044e-01    16.55
 611.4601  1.1377e-01    18.75
 611.4636  1.1673e-01    19.23
 611.4671  9.8432e-02    16.22
 611.4705  9.1152e-02    15.02
 611.4740  9.3888e-02    15.47
 611.4775  1.0736e-01    17.69
 611.4810  1.0899e-01    17.96
 611.4845  1.1058e-01    18.22
 611.4879  1.0951e-01    18.05
 611.4914  1.0369e-01    17.09
 611.4949  1.0520e-01    17.34
 611.4984  1.0828e-01    17.84
 611.5019  1.0230e-01    16.86
 611.5054  8.8182e-02    14.53
 611.5088  9.2422e-02    15.23
 611.5123  1.1491e-01    18.94
 611.5158  1.0584e-01    17.44
 611.5193  1.0459e-01    17.23
 611.5228  1.0579e-01    17.43
 611.5262  1.0801e-01    17.80
 611.5297  1.0775e-01    17.76
 611.5332  1.0819e-01    17.83
 611.5367  1.0696e-01    17.63
 611.5402  9.8158e-02    16.18
 611.5437  1.0480e-01    17.27
 611.5471  1.0661e-01    17.57
 611.5506  1.0456e-01    17.23
 611.5541  1.1045e-01    18.20
 611.5576  1.0522e-01    17.34
 611.5611  1.0069e-01    16.59
 611.5646  1.0110e-01    16.66
 611.5680  1.1233e-01    18.51
 611.5715  1.1010e-01    18.15
 611.5750  1.0632e-01    17.52
 611.5785  9.7969e-02    16.15
 611.5820  8.7957e-02    14.50
 611.5854  9.0249e-02    14.87
 611.5889  9.8935e-02    16.30
 611.5924  1.2075e-01    19.90
 611.5959  1.1014e-01    18.15
 611.5994  1.0554e-01    17.39
 611.6029  1.0801e-01    17.80
 611.6063  7.2224e-02    11.90
 611.6098  7.9620e-02    13.12
 611.6133  9.3310e-02    15.38
 611.6168  1.1188e-01    18.44
 611.6203  1.2033e-01    19.83
 611.6237  1.1058e-01    18.23
 611.6272  9.6492e-02    15.90
 611.6307  9.6567e-02    15.92
 611.6342  9.4546e-02    15.58
 611.6377  9.3932e-02    15.48
 611.6412  9.4889e-02    15.64
 611.6446  1.0246e-01    16.89
 611.6481  1.0310e-01    16.99
 611.6516  1.0130e-01    16.70
 611.6551  9.4845e-02    15.63
 611.6586  8.6427e-02    14.25
 611.6620  8.5612e-02    14.11
 611.6655  8.9942e-02    14.82
 611.6690  1.1099e-01    18.29
 611.6725  1.0241e-01    16.88
 611.6760  1.0243e-01    16.88
 611.6795  1.0403e-01    17.15
 611.6829  9.7740e-02    16.11
 611.6864  1.0281e-01    16.95
 611.6899  9.7056e-02    16.00
 611.6934  8.6146e-02    14.20
 611.6969  9.6577e-02    15.92
 611.7003  1.0060e-01    16.58
 611.7038  1.0443e-01    17.21
 611.7073  1.0625e-01    17.51
 611.7108  1.0522e-01    17.34
 611.7143  9.6835e-02    15.96
 611.7178  9.3016e-02    15.33
 611.7212  1.0220e-01    16.85
 611.7247  9.0259e-02    14.88
 611.7282  8.8630e-02    14.61
 611.7317  9.1671e-02    15.11
 611.7352  1.1261e-01    18.56
 611.7387  9.6033e-02    15.83
 611.7421  9.2784e-02    15.30
 611.7456  9.4955e-02    15.65
 611.7491  9.4808e-02    15.63
 611.7526  9.9004e-02    16.32
 611.7561  9.9809e-02    16.45
 611.7595  1.0037e-01    16.55
 611.7630  8.3888e-02    13.83
 611.7665  1.0517e-01    17.34
 611.7700  1.0601e-01    17.48
 611.7735  7.6186e-02    12.56
 611.7770  9.1020e-02    15.01
 611.7804  1.0476e-01    17.27
 611.7839  1.1316e-01    18.66
 611.7874  1.0543e-01    17.38
 611.7909  1.0287e-01    16.96
 611.7944  9.6329e-02    15.88
 611.7978  8.9032e-02    14.68
 611.8013  8.9061e-02    14.68
 611.8048  8.4851e-02    13.99
 611.8083  9.7610e-02    16.09
 611.8118  1.1046e-01    18.21
 611.8153  8.5628e-02    14.12
 611.8187  1.0351e-01    17.07
 611.8222  1.0519e-01    17.34
 611.8257  9.7190e-02    16.02
 611.8292  1.0300e-01    16.98
 611.8327  9.8503e-02    16.24
 611.8361  9.9617e-02    16.42
 611.8396  1.0646e-01    17.55
 611.8431  1.0301e-01    16.98
 611.8466  1.0300e-01    16.98
 611.8501  1.0212e-01    16.84
 611.8536  1.0000e-01    16.49
 611.8570  9.6893e-02    15.98
 611.8605  1.0279e-01    16.95
 611.8640  1.0934e-01    18.03
 611.8675  1.1463e-01    18.90
 611.8710  1.0189e-01    16.80
 611.8744  1.0745e-01    17.72
 611.8779  1.1046e-01    18.21
 611.8814  9.9233e-02    16.36
 611.8849  1.0219e-01    16.85
 611.8884  9.9189e-02    16.35
 611.8919  9.2049e-02    15.18
 611.8953  8.3397e-02    13.75
 611.8988  1.0325e-01    17.02
 611.9023  9.8603e-02    16.26
 611.9058  8.9127e-02    14.70
 611.9093  1.0448e-01    17.23
 611.9128  1.1010e-01    18.16
 611.9162  1.0378e-01    17.11
 611.9197  9.0706e-02    14.96
 611.9232  8.8523e-02    14.60
 611.9267  8.6601e-02    14.28
 611.9302  8.9650e-02    14.78
 611.9336  9.8886e-02    16.31
 611.9371  9.6312e-02    15.88
 611.9406  1.0106e-01    16.66
 611.9441  1.0619e-01    17.51
 611.9476  1.0882e-01    17.94
 611.9511  9.1902e-02    15.15
 611.9545  1.0525e-01    17.36
 611.9580  1.1068e-01    18.25
 611.9615  1.1068e-01    18.25
 611.9650  9.0897e-02    14.99
 611.9685  1.0146e-01    16.73
 611.9719  1.0144e-01    16.73
 611.9754  8.9413e-02    14.75
 611.9789  9.8090e-02    16.18
 611.9824  1.0903e-01    17.98
 611.9859  1.0930e-01    18.02
 611.9894  8.7132e-02    14.37
 611.9928  1.1661e-01    19.23
 611.9963  9.5261e-02    15.71
 611.9998  8.3966e-02    13.85
 612.0033  1.0021e-01    16.53
 612.0068  7.2264e-02    11.92
 612.0102  8.1241e-02    13.40
 612.0137  9.2890e-02    15.32
 612.0172  9.8847e-02    16.30
 612.0207  1.0538e-01    17.38
 612.0242  9.8535e-02    16.25
 612.0277  9.1578e-02    15.10
 612.0311  8.9520e-02    14.76
 612.0346  1.0590e-01    17.47
 612.0381  1.0798e-01    17.81
 612.0416  1.0758e-01    17.74
 612.0451  1.1322e-01    18.67
 612.0485  1.0472e-01    17.27
 612.0520  1.0486e-01    17.29
 612.0555  1.0327e-01    17.03
 612.0590  9.4391e-02    15.57
 612.0625  8.8225e-02    14.55
 612.0660  9.1779e-02    15.14
 612.0694  9.6815e-02    15.97
 612.0729  1.0238e-01    16.89
 612.0764  1.0571e-01    17.44
 612.0799  9.7103e-02    16.02
 612.0834  9.1244e-02    15.05
 612.0869  1.0597e-01    17.48
 612.0903  1.0392e-01    17.14
 612.0938  1.0941e-01    18.05
 612.0973  1.1007e-01    18.16
 612.1008  9.3025e-02    15.34
 612.1043  8.4228e-02    13.89
 612.1077  8.8450e-02    14.59
 612.1112  9.7720e-02    16.12
 612.1147  1.1481e-01    18.94
 612.1182  9.5798e-02    15.80
 612.1217  8.5912e-02    14.17
 612.1252  8.4823e-02    13.99
 612.1286  1.0366e-01    17.10
 612.1321  1.0150e-01    16.74
 612.1356  1.0297e-01    16.99
 612.1391  1.0258e-01    16.92
 612.1426  1.0934e-01    18.04
 612.1460  8.5747e-02    14.14
 612.1495  8.3061e-02    13.70
 612.1530  8.9411e-02    14.75
 612.1565  1.1137e-01    18.37
 612.1600  9.9296e-02    16.38
 612.1635  9.2686e-02    15.29
 612.1669  8.9209e-02    14.72
 612.1704  9.1956e-02    15.17
 612.1739  1.0055e-01    16.59
 612.1774  1.0389e-01    17.14
 612.1809  1.0212e-01    16.85
 612.1843  8.8750e-02    14.64
 612.1878  9.6231e-02    15.87
 612.1913  8.7493e-02    14.43
 612.1948  8.1965e-02    13.52
 612.1983  8.4029e-02    13.86
 612.2018  9.4093e-02    15.52
 612.2052  8.1464e-02    13.44
 612.2087  7.5540e-02    12.46
 612.2122  8.0269e-02    13.24
 612.2157  9.8553e-02    16.26
 612.2192  9.8264e-02    16.21
 612.2226  9.2034e-02    15.18
 612.2261  7.5479e-02    12.45
 612.2296  8.8350e-02    14.58
 612.2331  7.1401e-02    11.78
 612.2366  6.7265e-02    11.10
 612.2401  7.5728e-02    12.49
 612.2435  7.5871e-02    12.52
 612.2470  8.0890e-02    13.35
 612.2505  8.5274e-02    14.07
 612.2540  8.6268e-02    14.23
 612.2575  9.0267e-02    14.89
 612.2610  8.9706e-02    14.80
 612.2644  8.7273e-02    14.40
 612.2679  8.9192e-02    14.72
 612.2714  9.8039e-02    16.18
 612.2749  9.0718e-02    14.97
 612.2784  8.8321e-02    14.57
 612.2818  8.8473e-02    14.60
 612.2853  9.5191e-02    15.71
 612.2888  8.0826e-02    13.34
 612.2923  8.4789e-02    13.99
 612.2958  9.3554e-02    15.44
 612.2993  9.4138e-02    15.53
 612.3027  9.5136e-02    15.70
 612.3062  9.1061e-02    15.02
 612.3097  9.1232e-02    15.05
 612.3132  1.1412e-01    18.83
 612.3167  9.5263e-02    15.72
 612.3201  9.5194e-02    15.71
 612.3236  1.0109e-01    16.68
 612.3271  1.0120e-01    16.70
 612.3306  9.8481e-02    16.25
 612.3341  9.8666e-02    16.28
 612.3376  9.5236e-02    15.71
 612.3410  8.5290e-02    14.07
 612.3445  8.9735e-02    14.81
 612.3480  9.3030e-02    15.35
 612.3515  9.0338e-02    14.91
 612.3550  8.2542e-02    13.62
 612.3584  1.0654e-01    17.58
 612.3619  9.3075e-02    15.36
 612.3654  8.9934e-02    14.84
 612.3689  9.5491e-02    15.76
 612.3724  9.9767e-02    16.46
 612.3759  1.0400e-01    17.16
 612.3793  9.3532e-02    15.43
 612.3828  7.5066e-02    12.39
 612.3863  6.4105e-02    10.58
 612.3898  7.8704e-02    12.99
 612.3933  9.1976e-02    15.18
 612.3968  9.4458e-02    15.59
 612.4002  7.8178e-02    12.90
 612.4037  1.0363e-01    17.10
 612.4072  1.0443e-01    17.23
 612.4107  9.4985e-02    15.68
 612.4142  8.1359e-02    13.43
 612.4176  9.0876e-02    15.00
 612.4211  8.6429e-02    14.26
 612.4246  9.3798e-02    15.48
 612.4281  1.1253e-01    18.57
 612.4316  1.0104e-01    16.67
 612.4351  1.0026e-01    16.55
 612.4385  9.9075e-02    16.35
 612.4420  9.4941e-02    15.67
 612.4455  9.3954e-02    15.51
 612.4490  1.0396e-01    17.16
 612.4525  1.0023e-01    16.54
 612.4559  9.1794e-02    15.15
 612.4594  8.7795e-02    14.49
 612.4629  8.8283e-02    14.57
 612.4664  8.9145e-02    14.71
 612.4699  9.2819e-02    15.32
 612.4734  9.2178e-02    15.21
 612.4768  1.0727e-01    17.70
 612.4803  9.9401e-02    16.41
 612.4838  9.5937e-02    15.83
 612.4873  9.9178e-02    16.37
 612.4908  8.9156e-02    14.72
 612.4942  1.0001e-01    16.51
 612.4977  9.5730e-02    15.80
 612.5012  8.4898e-02    14.01
 612.5047  9.4075e-02    15.53
 612.5082  8.7575e-02    14.45
 612.5117  8.1562e-02    13.46
 612.5151  8.8164e-02    14.55
 612.5186  1.1779e-01    19.44
 612.5221  9.9445e-02    16.41
 612.5256  9.7220e-02    16.05
 612.5291  9.9872e-02    16.48
 612.5325  8.9448e-02    14.76
 612.5360  8.4272e-02    13.91
 612.5395  8.8730e-02    14.65
 612.5430  8.8079e-02    14.54
 612.5465  8.5597e-02    14.13
 612.5500  9.3770e-02    15.48
 612.5534  1.0669e-01    17.61
 612.5569  1.1082e-01    18.29
 612.5604  1.0890e-01    17.98
 612.5639  9.8855e-02    16.32
 612.5674  9.1393e-02    15.09
 612.5709  7.6569e-02    12.64
 612.5743  7.4613e-02    12.32
 612.5778  9.2494e-02    15.27
 612.5813  8.8098e-02    14.54
 612.5848  9.1172e-02    15.05
 612.5883  9.8050e-02    16.19
 612.5917  9.7574e-02    16.11
 612.5952  1.1618e-01    19.18
 612.5987  1.0880e-01    17.96
 612.6022  1.0432e-01    17.22
 612.6057  9.9739e-02    16.46
 612.6092  1.0468e-01    17.28
 612.6126  7.5132e-02    12.40
 612.6161  8.4355e-02    13.93
 612.6196  8.8973e-02    14.69
 612.6231  7.1954e-02    11.88
 612.6266  6.2900e-02    10.38
 612.6300  8.2930e-02    13.69
 612.6335  8.7482e-02    14.44
 612.6370  8.5257e-02    14.07
 612.6405  8.4245e-02    13.91
 612.6440  9.0930e-02    15.01
 612.6475  1.0267e-01    16.95
 612.6509  1.1139e-01    18.39
 612.6544  1.0292e-01    16.99
 612.6579  8.5514e-02    14.12
 612.6614  7.3477e-02    12.13
 612.6649  7.3349e-02    12.11
 612.6683  9.0946e-02    15.01
 612.6718  7.6817e-02    12.68
 612.6753  9.0350e-02    14.92
 612.6788  8.6471e-02    14.28
 612.6823  7.2084e-02    11.90
 612.6858  8.3445e-02    13.78
 612.6892  1.0772e-01    17.78
 612.6927  1.1324e-01    18.70
 612.6962  1.0533e-01    17.39
 612.6997  8.7142e-02    14.39
 612.7032  9.0390e-02    14.92
 612.7066  1.1067e-01    18.27
 612.7101  1.1231e-01    18.54
 612.7136  1.0238e-01    16.90
 612.7171  9.7785e-02    16.15
 612.7206  9.8897e-02    16.33
 612.7241  9.9006e-02    16.35
 612.7275  9.7227e-02    16.05
 612.7310  1.1455e-01    18.91
 612.7345  9.9097e-02    16.36
 612.7380  1.0244e-01    16.91
 612.7415  9.6575e-02    15.95
 612.7449  9.5124e-02    15.71
 612.7484  9.6559e-02    15.94
 612.7519  1.0441e-01    17.24
 612.7554  9.7356e-02    16.08
 612.7589  8.7368e-02    14.43
 612.7624  8.9042e-02    14.70
 612.7658  8.0572e-02    13.30
 612.7693  9.0451e-02    14.94
 612.7728  9.5181e-02    15.72
 612.7763  9.3937e-02    15.51
 612.7798  7.0907e-02    11.71
 612.7833  9.5127e-02    15.71
 612.7867  9.3126e-02    15.38
 612.7902  7.9714e-02    13.16
 612.7937  8.5745e-02    14.16
 612.7972  8.8259e-02    14.57
 612.8007  9.4045e-02    15.53
 612.8041  9.9588e-02    16.45
 612.8076  1.0276e-01    16.97
 612.8111  9.2133e-02    15.21
 612.8146  1.1255e-01    18.59
 612.8181  9.8608e-02    16.28
 612.8216  8.3655e-02    13.81
 612.8250  7.3790e-02    12.19
 612.8285  7.2718e-02    12.01
 612.8320  1.0588e-01    17.49
 612.8355  1.1014e-01    18.19
 612.8390  9.0922e-02    15.02
 612.8424  7.9281e-02    13.09
 612.8459  7.9758e-02    13.17
 612.8494  7.9765e-02    13.17
 612.8529  8.1682e-02    13.49
 612.8564  1.0499e-01    17.34
 612.8599  1.1172e-01    18.45
 612.8633  9.4509e-02    15.61
 612.8668  8.9469e-02    14.78
 612.8703  9.1706e-02    15.15
 612.8738  8.1882e-02    13.52
 612.8773  9.8001e-02    16.19
 612.8807  1.0047e-01    16.59
 612.8842  9.7075e-02    16.03
 612.8877  9.8070e-02    16.20
 612.8912  1.0272e-01    16.96
 612.8947  1.0054e-01    16.60
 612.8982  8.7222e-02    14.41
 612.9016  9.1252e-02    15.07
 612.9051  1.1453e-01    18.92
 612.9086  9.1683e-02    15.14
 612.9121  9.2354e-02    15.25
 612.9156  9.1686e-02    15.14
 612.9191  7.7425e-02    12.79
 612.9225  9.2332e-02    15.25
 612.9260  9.2724e-02    15.31
 612.9295  7.6314e-02    12.60
 612.9330  6.6773e-02    11.03
 612.9365  8.7606e-02    14.47
 612.9399  7.6114e-02    12.57
 612.9434  8.5504e-02    14.12
 612.9469  9.8577e-02    16.28
 612.9504  1.0661e-01    17.61
 612.9539  8.9661e-02    14.81
 612.9574  1.0138e-01    16.75
 612.9608  9.7706e-02    16.14
 612.9643  9.6892e-02    16.00
 612.9678  9.0920e-02    15.02
 612.9713  8.5759e-02    14.17
 612.9748  9.9626e-02    16.46
 612.9782  1.0455e-01    17.27
 612.9817  1.0194e-01    16.84
 612.9852  8.9505e-02    14.78
 612.9887  8.6114e-02    14.22
 612.9922  9.7023e-02    16.03
 612.9957  1.0407e-01    17.19
 612.9991  9.4938e-02    15.68
 613.0026  9.2947e-02    15.35
 613.0061  9.6996e-02    16.02
 613.0096  9.0864e-02    15.01
 613.0131  7.4863e-02    12.37
 613.0165  8.2182e-02    13.58
 613.0200  1.1935e-01    19.71
 613.0235  1.0261e-01    16.95
 613.0270  8.8585e-02    14.63
 613.0305  1.0110e-01    16.70
 613.0340  1.0017e-01    16.55
 613.0374  7.2931e-02    12.05
 613.0409  7.6811e-02    12.69
 613.0444  8.2574e-02    13.64
 613.0479  8.6487e-02    14.29
 613.0514  1.0083e-01    16.66
 613.0548  1.1181e-01    18.47
 613.0583  1.1297e-01    18.66
 613.0618  1.0635e-01    17.57
 613.0653  8.5844e-02    14.18
 613.0688  9.3562e-02    15.46
 613.0723  6.9574e-02    11.49
 613.0757  9.5191e-02    15.73
 613.0792  1.1025e-01    18.21
 613.0827  1.0751e-01    17.76
 613.0862  9.6511e-02    15.94
 613.0897  1.0838e-01    17.90
 613.0931  1.0282e-01    16.99
 613.0966  1.0195e-01    16.84
 613.1001  1.0890e-01    17.99
 613.1036  9.8605e-02    16.29
