 obs_wave   obs_eint  obs_pint
 346.9633  9.6219e-02     9.00
 346.9658  7.8214e-02     7.31
 346.9683  1.2549e-01    11.73
 346.9708  2.6503e-01    24.78
 346.9733  2.6962e-01    25.21
 346.9758  1.8388e-01    17.19
 346.9783  2.3785e-01    22.24
 346.9808  3.1708e-01    29.65
 346.9833  2.2936e-01    21.45
 346.9858  1.6743e-01    15.65
 346.9883  9.3004e-02     8.70
 346.9908  5.4841e-02     5.13
 346.9933  6.1748e-02     5.77
 346.9958  2.3552e-01    22.02
 346.9983  2.9410e-01    27.50
 347.0008  2.5590e-01    23.93
 347.0033  1.7228e-01    16.11
 347.0058  1.3097e-01    12.25
 347.0083  1.2016e-01    11.24
 347.0108  1.6734e-01    15.65
 347.0133  2.0729e-01    19.38
 347.0158  1.6904e-01    15.81
 347.0183  1.3853e-01    12.95
 347.0208  1.5548e-01    14.54
 347.0233  1.6178e-01    15.13
 347.0258  1.5798e-01    14.77
 347.0283  1.2911e-01    12.07
 347.0308  1.0617e-01     9.93
 347.0333  1.3062e-01    12.22
 347.0358  1.5542e-01    14.53
 347.0383  1.6901e-01    15.80
 347.0408  1.5875e-01    14.85
 347.0433  1.5156e-01    14.17
 347.0458  1.4338e-01    13.41
 347.0483  1.4090e-01    13.18
 347.0508  1.6627e-01    15.55
 347.0533  2.4474e-01    22.89
 347.0558  2.1480e-01    20.09
 347.0583  1.4881e-01    13.92
 347.0608  1.0685e-01     9.99
 347.0633  1.0174e-01     9.51
 347.0658  1.3585e-01    12.71
 347.0683  9.2773e-02     8.68
 347.0708  1.7378e-01    16.25
 347.0733  3.1092e-01    29.08
 347.0758  3.5796e-01    33.48
 347.0783  3.3786e-01    31.60
 347.0808  2.1474e-01    20.08
 347.0833  2.1210e-01    19.84
 347.0858  2.6024e-01    24.34
 347.0883  6.5998e-02     6.17
 347.0908  3.1251e-02     2.92
 347.0933  1.2566e-01    11.75
 347.0958  2.0627e-01    19.29
 347.0983  2.7131e-01    25.38
 347.1008  2.4482e-01    22.90
 347.1033  1.9621e-01    18.35
 347.1058  1.7130e-01    16.02
 347.1083  2.2255e-01    20.82
 347.1108  1.8906e-01    17.68
 347.1133  1.3335e-01    12.47
 347.1158  1.6123e-01    15.08
 347.1183  1.9096e-01    17.86
 347.1208  2.0205e-01    18.90
 347.1233  2.1287e-01    19.91
 347.1258  2.8574e-01    26.73
 347.1283  2.4543e-01    22.96
 347.1308  2.0899e-01    19.55
 347.1333  2.2000e-01    20.58
 347.1358  1.8119e-01    16.95
 347.1383  1.6526e-01    15.46
 347.1408  1.2809e-01    11.98
 347.1433  1.1798e-01    11.04
 347.1458  1.4714e-01    13.76
 347.1483  1.6513e-01    15.45
 347.1508  1.4884e-01    13.92
 347.1533  1.6344e-01    15.29
 347.1558  1.9704e-01    18.43
 347.1583  2.2150e-01    20.72
 347.1608  2.4798e-01    23.20
 347.1633  2.6932e-01    25.20
 347.1658  2.5041e-01    23.43
 347.1683  2.7581e-01    25.80
 347.1708  3.0662e-01    28.68
 347.1733  3.4490e-01    32.27
 347.1758  3.1570e-01    29.53
 347.1783  2.5234e-01    23.61
 347.1808  2.5638e-01    23.99
 347.1833  2.8428e-01    26.60
 347.1858  2.7650e-01    25.87
 347.1883  2.2647e-01    21.19
 347.1908  2.4537e-01    22.96
 347.1933  3.3553e-01    31.39
 347.1958  3.2206e-01    30.13
 347.1983  2.8848e-01    26.99
 347.2008  1.8418e-01    17.23
 347.2033  1.4524e-01    13.59
 347.2058  1.2528e-01    11.72
 347.2083  1.0497e-01     9.82
 347.2108  1.3930e-01    13.03
 347.2133  1.5418e-01    14.43
 347.2158  4.5538e-02     4.26
 347.2183 -2.9575e-03    -0.28
 347.2208  1.0793e-01    10.10
 347.2233  2.1044e-01    19.69
 347.2258  3.0294e-01    28.34
 347.2283  2.6899e-01    25.17
 347.2308  2.0112e-01    18.82
 347.2333  1.9092e-01    17.86
 347.2358  1.9251e-01    18.01
 347.2383  1.6628e-01    15.56
 347.2408  9.8611e-02     9.23
 347.2433  8.1798e-02     7.65
 347.2458  1.5259e-01    14.28
 347.2483  1.6749e-01    15.67
 347.2508  1.2629e-01    11.82
 347.2533  1.0929e-01    10.23
 347.2558  1.0149e-01     9.50
 347.2583  1.0375e-01     9.71
 347.2608  1.5643e-01    14.64
 347.2633  1.5765e-01    14.75
 347.2658  1.8367e-01    17.19
 347.2683  1.9519e-01    18.27
 347.2708  1.5791e-01    14.78
 347.2733  1.0697e-01    10.01
 347.2758  1.0324e-01     9.66
 347.2783  1.2882e-01    12.06
 347.2808  9.8192e-02     9.19
 347.2833  1.2363e-01    11.57
 347.2858  1.6418e-01    15.36
 347.2883  1.7431e-01    16.31
 347.2908  2.1294e-01    19.93
 347.2933  2.4372e-01    22.81
 347.2958  2.5370e-01    23.74
 347.2983  2.5747e-01    24.10
 347.3008  2.0695e-01    19.37
 347.3033  1.5611e-01    14.61
 347.3058  1.2975e-01    12.14
 347.3083  6.9757e-02     6.53
 347.3108  7.1649e-02     6.71
 347.3133  1.3864e-01    12.98
 347.3158  2.0030e-01    18.75
 347.3183  2.3302e-01    21.81
 347.3208  2.8553e-01    26.72
 347.3233  2.8025e-01    26.23
 347.3258  2.2475e-01    21.03
 347.3283  2.0157e-01    18.87
 347.3308  1.9809e-01    18.54
 347.3333  1.8572e-01    17.38
 347.3358  2.4283e-01    22.73
 347.3383  2.1393e-01    20.02
 347.3408  1.2012e-01    11.24
 347.3433  1.4548e-01    13.62
 347.3458  1.5385e-01    14.40
 347.3483  1.6306e-01    15.26
 347.3508  1.6223e-01    15.19
 347.3533  1.3583e-01    12.71
 347.3558  1.5154e-01    14.18
 347.3583  1.9378e-01    18.14
 347.3608  2.1760e-01    20.37
 347.3633  1.3399e-01    12.54
 347.3658  1.5767e-01    14.76
 347.3683  2.0095e-01    18.81
 347.3708  1.5003e-01    14.04
 347.3733  1.4794e-01    13.85
 347.3758  1.9943e-01    18.67
 347.3783  2.1766e-01    20.37
 347.3808  2.4760e-01    23.18
 347.3833  3.5232e-01    32.98
 347.3858  3.6474e-01    34.14
 347.3883  3.2039e-01    29.99
 347.3908  3.3925e-01    31.76
 347.3933  2.8031e-01    26.24
 347.3958  1.4459e-01    13.54
 347.3983  1.3690e-01    12.82
 347.4008  1.5492e-01    14.50
 347.4033  2.1414e-01    20.05
 347.4058  1.7027e-01    15.94
 347.4083  1.1769e-01    11.02
 347.4108  8.1855e-02     7.66
 347.4133  1.0677e-01    10.00
 347.4158  1.8821e-01    17.62
 347.4183  2.2228e-01    20.81
 347.4208  2.0211e-01    18.92
 347.4233  2.0509e-01    19.20
 347.4258  1.5824e-01    14.81
 347.4283  9.9442e-02     9.31
 347.4308  9.8999e-02     9.27
 347.4333  1.0233e-01     9.58
 347.4358  1.2504e-01    11.71
 347.4383  1.7517e-01    16.40
 347.4408  2.0299e-01    19.00
 347.4433  1.8418e-01    17.24
 347.4458  1.7659e-01    16.53
 347.4483  2.1528e-01    20.16
 347.4508  2.6210e-01    24.54
 347.4533  1.9000e-01    17.79
 347.4558  1.4822e-01    13.88
 347.4583  8.3852e-02     7.85
 347.4608  1.7405e-01    16.30
 347.4633  2.3706e-01    22.20
 347.4658  2.4182e-01    22.64
 347.4683  2.3837e-01    22.32
 347.4708  1.9702e-01    18.45
 347.4733  2.0557e-01    19.25
 347.4758  2.3581e-01    22.08
 347.4783  2.7098e-01    25.37
 347.4808  2.7570e-01    25.82
 347.4833  2.6712e-01    25.01
 347.4858  2.7413e-01    25.67
 347.4883  2.3553e-01    22.05
 347.4908  1.7792e-01    16.66
 347.4933  1.8630e-01    17.45
 347.4958  2.2593e-01    21.16
 347.4983  2.0974e-01    19.64
 347.5008  1.9023e-01    17.81
 347.5033  2.2868e-01    21.41
 347.5058  2.5201e-01    23.60
 347.5083  2.5017e-01    23.43
 347.5108  1.9830e-01    18.57
 347.5133  1.4101e-01    13.20
 347.5158  7.5408e-02     7.06
 347.5183  7.2873e-02     6.82
 347.5208  1.7031e-01    15.95
 347.5233  1.8834e-01    17.64
 347.5258  1.6094e-01    15.07
 347.5283  1.4902e-01    13.96
 347.5308  1.9233e-01    18.01
 347.5333  1.8432e-01    17.26
 347.5358  1.7108e-01    16.02
 347.5383  1.9794e-01    18.54
 347.5408  1.9572e-01    18.33
 347.5433  2.2914e-01    21.46
 347.5458  1.6687e-01    15.63
 347.5483  4.9194e-02     4.61
 347.5508  1.2596e-01    11.80
 347.5533  1.6917e-01    15.84
 347.5558  1.2439e-01    11.65
 347.5583  1.0888e-01    10.20
 347.5608  1.0357e-01     9.70
 347.5633  1.1782e-01    11.03
 347.5658  9.5055e-02     8.90
 347.5683  1.2003e-01    11.24
 347.5708  1.2389e-01    11.60
 347.5733  1.2100e-01    11.33
 347.5758  1.2366e-01    11.58
 347.5783  1.5627e-01    14.64
 347.5808  2.3007e-01    21.55
 347.5833  2.4440e-01    22.89
 347.5858  1.9604e-01    18.36
 347.5883  1.5062e-01    14.11
 347.5908  1.2762e-01    11.95
 347.5933  1.6204e-01    15.18
 347.5958  1.8046e-01    16.90
 347.5983  1.7044e-01    15.96
 347.6008  1.2127e-01    11.36
 347.6033  1.3008e-01    12.18
 347.6058  1.7561e-01    16.45
 347.6083  1.2382e-01    11.60
 347.6108  1.1987e-01    11.23
 347.6133  1.3088e-01    12.26
 347.6158  1.3339e-01    12.50
 347.6183  1.4034e-01    13.15
 347.6208  1.8888e-01    17.69
 347.6233  1.9359e-01    18.13
 347.6258  1.7348e-01    16.25
 347.6283  2.2161e-01    20.76
 347.6308  2.2054e-01    20.66
 347.6333  2.2531e-01    21.11
 347.6358  1.6220e-01    15.19
 347.6383  1.3553e-01    12.70
 347.6408  1.4501e-01    13.58
 347.6433  2.1301e-01    19.95
 347.6458  2.2726e-01    21.29
 347.6483  1.3909e-01    13.03
 347.6508  1.7286e-01    16.19
 347.6533  2.1145e-01    19.81
 347.6558  2.3043e-01    21.59
 347.6583  2.3742e-01    22.24
 347.6608  1.9912e-01    18.65
 347.6633  1.8850e-01    17.66
 347.6658  2.3166e-01    21.70
 347.6683  2.5641e-01    24.02
 347.6708  2.3738e-01    22.24
 347.6733  2.4777e-01    23.21
 347.6758  2.4773e-01    23.21
 347.6783  1.7282e-01    16.19
 347.6808  2.1153e-01    19.82
 347.6833  2.6190e-01    24.54
 347.6858  1.7698e-01    16.58
 347.6883  1.2145e-01    11.38
 347.6908  1.4631e-01    13.71
 347.6933  1.1954e-01    11.20
 347.6958  1.1467e-01    10.74
 347.6983  1.3930e-01    13.05
 347.7008  1.3144e-01    12.32
 347.7033  1.7189e-01    16.10
 347.7058  2.1943e-01    20.56
 347.7083  2.7775e-01    26.02
 347.7108  2.8702e-01    26.89
 347.7133  3.2150e-01    30.12
 347.7158  2.7764e-01    26.01
 347.7183  2.5455e-01    23.85
 347.7208  2.2255e-01    20.85
 347.7233  1.6281e-01    15.26
 347.7258  1.3934e-01    13.06
 347.7283  1.5190e-01    14.23
 347.7308  1.1963e-01    11.21
 347.7333  1.1008e-01    10.32
 347.7358  1.4885e-01    13.95
 347.7383  1.4187e-01    13.29
 347.7408  1.7015e-01    15.94
 347.7433  1.9477e-01    18.25
 347.7458  1.2964e-01    12.15
 347.7483  8.1550e-02     7.64
 347.7508  1.9565e-01    18.33
 347.7533  2.2190e-01    20.79
 347.7558  1.7966e-01    16.84
 347.7583  2.2279e-01    20.88
 347.7608  2.1828e-01    20.46
 347.7633  1.7696e-01    16.58
 347.7658  1.2208e-01    11.44
 347.7683  1.4401e-01    13.50
 347.7708  2.1213e-01    19.88
 347.7733  2.5536e-01    23.93
 347.7758  2.2680e-01    21.25
 347.7783  1.7519e-01    16.42
 347.7808  1.8761e-01    17.58
 347.7833  1.8696e-01    17.52
 347.7858  1.5052e-01    14.11
 347.7883  2.0314e-01    19.04
 347.7908  2.6268e-01    24.62
 347.7933  4.0637e-01    38.09
 347.7958  4.2508e-01    39.84
 347.7983  4.1260e-01    38.67
 347.8008  2.9921e-01    28.04
 347.8033  1.4868e-01    13.93
 347.8058  1.5067e-01    14.12
 347.8083  2.4834e-01    23.28
 347.8108  2.2166e-01    20.77
 347.8133  1.7260e-01    16.18
 347.8158  1.5110e-01    14.16
 347.8183  1.9493e-01    18.27
 347.8208  2.3701e-01    22.21
 347.8233  3.3061e-01    30.99
 347.8258  4.0927e-01    38.36
 347.8283  4.2074e-01    39.44
 347.8308  3.5824e-01    33.58
 347.8333  2.3725e-01    22.24
 347.8358  1.5220e-01    14.27
 347.8383  1.3501e-01    12.65
 347.8408  1.2003e-01    11.25
 347.8433  1.4189e-01    13.30
 347.8458  2.1987e-01    20.61
 347.8483  1.7151e-01    16.08
 347.8508  1.3549e-01    12.70
 347.8533  1.8539e-01    17.38
 347.8558  1.5030e-01    14.09
 347.8583  9.9401e-02     9.32
 347.8608  1.2458e-01    11.68
 347.8633  1.8710e-01    17.54
 347.8658  2.1398e-01    20.06
 347.8683  3.0355e-01    28.45
 347.8708  4.2250e-01    39.61
 347.8733  5.2147e-01    48.88
 347.8758  4.4571e-01    41.78
 347.8783  3.5816e-01    33.58
 347.8808  2.6906e-01    25.22
 347.8833  1.5229e-01    14.28
 347.8858  9.7482e-02     9.14
 347.8883  1.3918e-01    13.05
 347.8908  1.5537e-01    14.57
 347.8933  1.8651e-01    17.48
 347.8958  2.6612e-01    24.95
 347.8983  2.5048e-01    23.48
 347.9008  2.5537e-01    23.94
 347.9033  3.5631e-01    33.40
 347.9058  3.6180e-01    33.92
 347.9083  3.0639e-01    28.72
 347.9108  1.9386e-01    18.17
 347.9133  1.1365e-01    10.65
 347.9158  1.2406e-01    11.63
 347.9183  1.3286e-01    12.46
 347.9208  1.8111e-01    16.98
 347.9233  2.6180e-01    24.54
 347.9258  3.9525e-01    37.06
 347.9283  4.3449e-01    40.74
 347.9308  4.5097e-01    42.28
 347.9333  4.7613e-01    44.64
 347.9358  4.6581e-01    43.67
 347.9383  4.3337e-01    40.63
 347.9408  3.3536e-01    31.44
 347.9433  1.8188e-01    17.05
 347.9458  1.4594e-01    13.68
 347.9483  1.6215e-01    15.20
 347.9508  1.8697e-01    17.53
 347.9533  2.6767e-01    25.10
 347.9558  4.0418e-01    37.90
 347.9583  5.3802e-01    50.45
 347.9608  5.4290e-01    50.90
 347.9633  4.6201e-01    43.32
 347.9658  3.8948e-01    36.52
 347.9683  2.8028e-01    26.28
 347.9708  1.9370e-01    18.16
 347.9733  2.1348e-01    20.02
 347.9758  2.3786e-01    22.30
 347.9783  2.2182e-01    20.80
 347.9808  3.8258e-01    35.87
 347.9833  4.6107e-01    43.24
 347.9858  4.2664e-01    40.01
 347.9883  3.4149e-01    32.02
 347.9908  3.1868e-01    29.88
 347.9933  4.4826e-01    42.03
 347.9958  5.3437e-01    50.11
 347.9983  4.7781e-01    44.81
 348.0008  2.9863e-01    28.00
 348.0033  1.4544e-01    13.64
 348.0058  1.7709e-01    16.61
 348.0083  2.2308e-01    20.92
 348.0108  3.5156e-01    32.97
 348.0133  4.5627e-01    42.79
 348.0158  4.8477e-01    45.46
 348.0183  4.2036e-01    39.42
 348.0208  2.9577e-01    27.74
 348.0233  2.4478e-01    22.96
 348.0258  1.7282e-01    16.21
 348.0283  1.9218e-01    18.02
 348.0308  2.5344e-01    23.77
 348.0333  2.9378e-01    27.55
 348.0358  3.1733e-01    29.76
 348.0383  3.6954e-01    34.66
 348.0408  4.1826e-01    39.23
 348.0433  3.5022e-01    32.85
 348.0458  2.4348e-01    22.84
 348.0483  2.0266e-01    19.01
 348.0508  2.1212e-01    19.89
 348.0533  2.2267e-01    20.88
 348.0558  3.4980e-01    32.81
 348.0583  3.6541e-01    34.27
 348.0608  3.2799e-01    30.76
 348.0633  2.5951e-01    24.34
 348.0658  2.1357e-01    20.03
 348.0683  2.2951e-01    21.53
 348.0708  3.1658e-01    29.69
 348.0733  4.5104e-01    42.31
 348.0758  4.6293e-01    43.42
 348.0783  4.1340e-01    38.78
 348.0808  2.6882e-01    25.21
 348.0833  2.1584e-01    20.25
 348.0858  2.2909e-01    21.49
 348.0883  1.9389e-01    18.19
 348.0908  1.9809e-01    18.58
 348.0933  2.5091e-01    23.54
 348.0958  3.1773e-01    29.80
 348.0983  4.1338e-01    38.78
 348.1008  5.0993e-01    47.83
 348.1033  3.5830e-01    33.61
 348.1058  3.4368e-01    32.24
 348.1083  4.2464e-01    39.83
 348.1108  5.5265e-01    51.84
 348.1133  6.5595e-01    61.53
 348.1158  6.7038e-01    62.89
 348.1183  5.5875e-01    52.42
 348.1208  3.6651e-01    34.38
 348.1233  2.2460e-01    21.07
 348.1258  1.9080e-01    17.90
 348.1283  2.1001e-01    19.70
 348.1308  2.7663e-01    25.95
 348.1333  3.4204e-01    32.09
 348.1358  3.9222e-01    36.80
 348.1383  4.3235e-01    40.56
 348.1408  3.4519e-01    32.38
 348.1433  2.7233e-01    25.55
 348.1458  1.9032e-01    17.85
 348.1483  1.5339e-01    14.39
 348.1508  1.6356e-01    15.34
 348.1533  1.4645e-01    13.74
 348.1558  2.0475e-01    19.21
 348.1583  2.3933e-01    22.45
 348.1608  2.1594e-01    20.26
 348.1633  1.7424e-01    16.35
 348.1658  1.7806e-01    16.71
 348.1683  1.9285e-01    18.09
 348.1708  1.4821e-01    13.91
 348.1733  1.3850e-01    12.99
 348.1758  1.8757e-01    17.60
 348.1783  1.9379e-01    18.18
 348.1808  2.0819e-01    19.53
 348.1833  1.9970e-01    18.74
 348.1858  2.2833e-01    21.42
 348.1883  2.3330e-01    21.89
 348.1908  2.3479e-01    22.03
 348.1933  2.2471e-01    21.08
 348.1958  2.0398e-01    19.14
 348.1983  1.9188e-01    18.00
 348.2008  1.5678e-01    14.71
 348.2033  1.7975e-01    16.87
 348.2058  2.3196e-01    21.76
 348.2083  2.6287e-01    24.67
 348.2108  2.7557e-01    25.86
 348.2133  2.8827e-01    27.05
 348.2158  3.2126e-01    30.15
 348.2183  4.1777e-01    39.20
 348.2208  5.0501e-01    47.39
 348.2233  5.3656e-01    50.35
 348.2258  4.3127e-01    40.47
 348.2283  2.0951e-01    19.66
 348.2308  1.6266e-01    15.26
 348.2333  2.2891e-01    21.48
 348.2358  3.9289e-01    36.87
 348.2383  4.5973e-01    43.14
 348.2408  4.9770e-01    46.70
 348.2433  6.4608e-01    60.63
 348.2458  7.4248e-01    69.68
 348.2483  7.5025e-01    70.40
 348.2508  6.7343e-01    63.20
 348.2533  4.4489e-01    41.75
 348.2558  3.0047e-01    28.20
 348.2583  2.4589e-01    23.08
 348.2608  1.9835e-01    18.61
 348.2633  2.3776e-01    22.31
 348.2658  3.4577e-01    32.45
 348.2683  4.4647e-01    41.90
 348.2708  4.5183e-01    42.40
 348.2733  4.3135e-01    40.48
 348.2758  3.5766e-01    33.57
 348.2783  2.6882e-01    25.23
 348.2808  2.0370e-01    19.12
 348.2833  1.9445e-01    18.25
 348.2858  3.4453e-01    32.33
 348.2883  5.3365e-01    50.08
 348.2908  7.0003e-01    65.70
 348.2933  6.2109e-01    58.29
 348.2958  4.1534e-01    38.98
 348.2983  1.4939e-01    14.02
 348.3008  1.2343e-01    11.58
 348.3033  1.2973e-01    12.18
 348.3058  1.7908e-01    16.81
 348.3083  1.5273e-01    14.34
 348.3108  1.5143e-01    14.21
 348.3133  1.5681e-01    14.72
 348.3158  1.6150e-01    15.16
 348.3183  2.0073e-01    18.84
 348.3208  1.9605e-01    18.40
 348.3233  1.2567e-01    11.80
 348.3258  9.8238e-02     9.22
 348.3283  1.1623e-01    10.91
 348.3308  1.3205e-01    12.39
 348.3333  1.2891e-01    12.10
 348.3358  1.7906e-01    16.81
 348.3383  2.5467e-01    23.91
 348.3408  2.4045e-01    22.57
 348.3433  2.8982e-01    27.21
 348.3458  3.8600e-01    36.23
 348.3483  4.9555e-01    46.52
 348.3508  4.3595e-01    40.92
 348.3533  3.4007e-01    31.92
 348.3558  2.1282e-01    19.98
 348.3583  1.7603e-01    16.52
 348.3608  1.5189e-01    14.26
 348.3633  1.8917e-01    17.76
 348.3658  1.8870e-01    17.71
 348.3683  1.9465e-01    18.27
 348.3708  2.3530e-01    22.09
 348.3733  3.1130e-01    29.22
 348.3758  4.0524e-01    38.04
 348.3783  5.0447e-01    47.36
 348.3808  4.7877e-01    44.95
 348.3833  3.1390e-01    29.47
 348.3858  2.0291e-01    19.05
 348.3883  1.8488e-01    17.36
 348.3908  1.8445e-01    17.32
 348.3933  1.8727e-01    17.58
 348.3958  1.8740e-01    17.59
 348.3983  1.7863e-01    16.77
 348.4008  1.6279e-01    15.28
 348.4033  1.1268e-01    10.58
 348.4058  1.1371e-01    10.68
 348.4083  1.3557e-01    12.73
 348.4108  1.2197e-01    11.45
 348.4133  1.5171e-01    14.24
 348.4158  5.3006e-02     4.98
 348.4183  3.8548e-02     3.62
 348.4208  1.0966e-01    10.30
 348.4233  1.7022e-01    15.98
 348.4258  1.8158e-01    17.05
 348.4283  1.4183e-01    13.32
 348.4308  1.1609e-01    10.90
 348.4333  1.4268e-01    13.40
 348.4358  1.9055e-01    17.89
 348.4383  2.2330e-01    20.97
 348.4408  2.1062e-01    19.78
 348.4433  2.1677e-01    20.35
 348.4458  2.9010e-01    27.24
 348.4483  2.4325e-01    22.84
 348.4508  2.0201e-01    18.97
 348.4533  1.6786e-01    15.76
 348.4558  2.0549e-01    19.29
 348.4583  2.1447e-01    20.14
 348.4608  1.5860e-01    14.89
 348.4633  2.2136e-01    20.79
 348.4658  4.8894e-01    45.91
 348.4683  6.8766e-01    64.57
 348.4708  7.7430e-01    72.71
 348.4733  5.7906e-01    54.38
 348.4758  3.5764e-01    33.58
 348.4783  1.9820e-01    18.61
 348.4808  2.1520e-01    20.21
 348.4833  1.9816e-01    18.61
 348.4858  1.9701e-01    18.50
 348.4883  3.0948e-01    29.06
 348.4908  5.9387e-01    55.77
 348.4933  7.3036e-01    68.59
 348.4958  6.5821e-01    61.81
 348.4983  5.1329e-01    48.20
 348.5008  3.4062e-01    31.99
 348.5033  2.4687e-01    23.18
 348.5058  1.3710e-01    12.88
 348.5083  1.4212e-01    13.35
 348.5108  2.1973e-01    20.64
 348.5133  4.1749e-01    39.21
 348.5158  8.0446e-01    75.55
 348.5183  1.0676e+00   100.27
 348.5208  1.0831e+00   101.72
 348.5233  7.8763e-01    73.97
 348.5258  5.4194e-01    50.90
 348.5283  3.3242e-01    31.22
 348.5308  1.8919e-01    17.77
 348.5333  1.8517e-01    17.39
 348.5358  2.6624e-01    25.01
 348.5383  2.3480e-01    22.05
 348.5408  2.2505e-01    21.14
 348.5433  2.2854e-01    21.46
 348.5458  2.0726e-01    19.47
 348.5483  1.4997e-01    14.09
 348.5508  1.5878e-01    14.91
 348.5533  2.0310e-01    19.08
 348.5558  2.0022e-01    18.81
 348.5583  1.7892e-01    16.81
 348.5608  1.7229e-01    16.18
 348.5633  1.3408e-01    12.59
 348.5658  1.5188e-01    14.27
 348.5683  1.2828e-01    12.05
 348.5708  1.3168e-01    12.37
 348.5733  1.9804e-01    18.60
 348.5758  2.1207e-01    19.92
 348.5783  1.5844e-01    14.88
 348.5808  1.6457e-01    15.46
 348.5833  1.7252e-01    16.21
 348.5858  1.5514e-01    14.57
 348.5883  1.5505e-01    14.56
 348.5908  1.6902e-01    15.88
 348.5933  1.7969e-01    16.88
 348.5958  1.3995e-01    13.15
 348.5983  1.7917e-01    16.83
 348.6008  1.9110e-01    17.95
 348.6033  1.6656e-01    15.65
 348.6058  1.8751e-01    17.61
 348.6083  1.3778e-01    12.94
 348.6108  1.6172e-01    15.19
 348.6133  1.7265e-01    16.22
 348.6158  1.2118e-01    11.38
 348.6183  1.2421e-01    11.67
 348.6208  1.4689e-01    13.80
 348.6233  1.8712e-01    17.58
 348.6258  2.1552e-01    20.25
 348.6283  1.6273e-01    15.29
 348.6308  1.4996e-01    14.09
 348.6333  1.8571e-01    17.45
 348.6358  1.8240e-01    17.14
 348.6383  1.7678e-01    16.61
 348.6408  2.0806e-01    19.55
 348.6433  2.0670e-01    19.42
 348.6458  1.9826e-01    18.63
 348.6483  2.4736e-01    23.24
 348.6508  3.9165e-01    36.80
 348.6533  5.1245e-01    48.15
 348.6558  5.0096e-01    47.07
 348.6583  2.5437e-01    23.90
 348.6608  1.3630e-01    12.81
 348.6633  1.2309e-01    11.56
 348.6658  2.1138e-01    19.86
 348.6683  1.5463e-01    14.53
 348.6708  1.9422e-01    18.25
 348.6733  2.3010e-01    21.62
 348.6758  2.0282e-01    19.06
 348.6783  2.7985e-01    26.29
 348.6808  4.0733e-01    38.27
 348.6833  5.6475e-01    53.06
 348.6858  5.4623e-01    51.32
 348.6883  4.5121e-01    42.40
 348.6908  3.3739e-01    31.70
 348.6933  2.7239e-01    25.59
 348.6958  2.2914e-01    21.53
 348.6983  2.0054e-01    18.84
 348.7008  1.7790e-01    16.72
 348.7033  1.7950e-01    16.87
 348.7058  2.0576e-01    19.33
 348.7083  2.1332e-01    20.04
 348.7108  1.4575e-01    13.70
 348.7133  1.7112e-01    16.08
 348.7158  2.1053e-01    19.78
 348.7183  2.0389e-01    19.16
 348.7208  1.6930e-01    15.91
 348.7233  1.5826e-01    14.87
 348.7258  1.2196e-01    11.46
 348.7283  1.8388e-01    17.28
 348.7308  2.4548e-01    23.07
 348.7333  2.0633e-01    19.39
 348.7358  1.2419e-01    11.67
 348.7383  1.8227e-01    17.13
 348.7408  2.0156e-01    18.94
 348.7433  2.7251e-01    25.61
 348.7458  4.0101e-01    37.69
 348.7483  4.8790e-01    45.85
 348.7508  6.0440e-01    56.80
 348.7533  6.5439e-01    61.50
 348.7558  4.5801e-01    43.04
 348.7583  3.2596e-01    30.63
 348.7608  2.3746e-01    22.32
 348.7633  1.6376e-01    15.39
 348.7658  1.6639e-01    15.64
 348.7683  1.7262e-01    16.22
 348.7708  2.2883e-01    21.51
 348.7733  5.0895e-01    47.83
 348.7758  5.2563e-01    49.40
 348.7783  4.0144e-01    37.73
 348.7808  2.3364e-01    21.96
 348.7833  7.2024e-02     6.77
 348.7858  4.1692e-02     3.92
 348.7883  6.9736e-02     6.55
 348.7908  1.3982e-01    13.14
 348.7933  2.3712e-01    22.29
 348.7958  3.6937e-01    34.72
 348.7983  5.7746e-01    54.28
 348.8008  7.9721e-01    74.93
 348.8033  7.5435e-01    70.90
 348.8058  5.2842e-01    49.67
 348.8083  2.3762e-01    22.34
 348.8108  1.9233e-01    18.08
 348.8133  1.7280e-01    16.24
 348.8158  1.7870e-01    16.80
 348.8183  2.9266e-01    27.51
 348.8208  2.4098e-01    22.65
 348.8233  2.3913e-01    22.48
 348.8258  3.0126e-01    28.32
 348.8283  4.2686e-01    40.12
 348.8308  3.9744e-01    37.36
 348.8333  3.3168e-01    31.18
 348.8358  2.7156e-01    25.53
 348.8383  2.1966e-01    20.65
 348.8408  1.4788e-01    13.90
 348.8433  1.8601e-01    17.49
 348.8458  1.4690e-01    13.81
 348.8483  1.1505e-01    10.82
 348.8508  1.5791e-01    14.84
 348.8533  2.1924e-01    20.61
 348.8558  2.9159e-01    27.41
 348.8583  4.3565e-01    40.95
 348.8608  5.4902e-01    51.61
 348.8633  6.0128e-01    56.52
 348.8658  4.0319e-01    37.90
 348.8683  1.3552e-01    12.74
 348.8708  1.3573e-01    12.76
 348.8733  1.7462e-01    16.42
 348.8758  1.1009e-01    10.35
 348.8783  1.9370e-01    18.21
 348.8808 -3.7729e-02    -3.55
 348.8833 -5.4049e-02    -5.08
 348.8858  1.1381e-02     1.07
 348.8883  1.0682e-01    10.04
 348.8908 -3.0793e-02    -2.90
 348.8933  1.4406e-01    13.54
 348.8958  1.7680e-01    16.62
 348.8983  1.1159e-01    10.49
 348.9008  2.3708e-01    22.29
